param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_1544_pop_0,-1.633195,-1.966148,-3.627978,0.794301
beta_loc_1545_pop_0,0.170774,0.189301,-0.702311,0.983950
beta_loc_1546_pop_0,0.987493,0.907193,-0.066411,2.494701
beta_loc_1547_pop_0,0.149655,0.162208,-0.820586,0.921515
beta_loc_1548_pop_0,0.591092,0.620717,-0.358711,1.326952
beta_loc_1549_pop_0,0.172264,0.241265,-0.644702,0.768088
beta_loc_1550_pop_0,-3.175506,-3.132451,-4.597738,-2.015501
beta_loc_1551_pop_0,-3.310029,-3.284054,-5.224630,-1.873401
beta_loc_1552_pop_0,-3.645780,-3.497167,-5.101787,-2.328607
beta_loc_1553_pop_0,0.828805,0.622439,-0.450351,2.505025
beta_loc_1554_pop_0,1.129021,1.243656,-1.524763,2.462030
beta_loc_1555_pop_0,2.325012,2.252171,0.621199,4.111491
beta_loc_1556_pop_0,0.521696,0.499167,-0.195333,1.418080
beta_loc_1557_pop_0,2.392691,2.854005,0.488803,4.240621
beta_loc_1558_pop_0,-0.690895,-1.157644,-3.166449,2.593616
beta_loc_1559_pop_0,3.116468,3.156595,1.018226,5.284524
beta_loc_1560_pop_0,1.137089,1.105984,0.103653,2.520433
beta_loc_1561_pop_0,0.626596,0.451445,-1.114062,2.981416
beta_loc_1562_pop_0,0.679936,0.689268,0.000441,1.299271
beta_loc_1563_pop_0,0.779162,0.762107,0.140726,1.535124
beta_loc_1564_pop_0,-2.031537,-2.026514,-3.274335,-1.033221
beta_loc_1565_pop_0,0.710101,0.727679,0.193413,1.182642
beta_loc_1566_pop_0,1.175632,1.204164,0.141222,2.199097
beta_loc_1567_pop_0,0.960478,0.910078,-0.025300,2.326143
beta_loc_1568_pop_0,0.282731,0.260842,-0.302939,0.873086
beta_loc_1569_pop_0,0.704976,0.711404,-0.128568,1.349352
beta_loc_1570_pop_0,0.599983,0.504009,-0.578337,2.097742
beta_loc_1571_pop_0,0.933710,0.725384,-0.065424,2.576938
beta_loc_1572_pop_0,0.582281,0.634327,-0.593506,1.819148
beta_loc_1573_pop_0,1.100500,1.070297,0.337353,1.952880
beta_loc_1574_pop_0,1.138449,1.262822,-0.467631,2.391966
beta_loc_1575_pop_0,0.914856,0.802218,0.147384,2.174358
beta_loc_1576_pop_0,1.142702,1.096009,0.169145,2.160144
beta_loc_1577_pop_0,0.669768,0.674524,0.032897,1.287387
beta_loc_1578_pop_0,0.694727,0.695785,0.176929,1.178323
beta_loc_1579_pop_0,1.183280,1.137456,0.190487,2.390193
beta_loc_1580_pop_0,1.232043,1.188180,0.721875,2.003974
beta_loc_1581_pop_0,1.212213,1.348146,-0.176323,2.170675
beta_loc_1582_pop_0,1.256118,1.295540,-0.320270,2.871830
beta_loc_1583_pop_0,0.614274,0.571680,-0.425885,1.615255
beta_loc_1584_pop_0,1.535958,1.473179,0.571603,2.907133
beta_loc_1585_pop_0,1.734429,1.805488,0.524993,2.781588
beta_loc_1586_pop_0,1.262176,1.266203,0.434110,2.201835
beta_loc_1587_pop_0,1.349465,1.546574,-0.701829,2.707211
beta_loc_1588_pop_0,1.587329,1.594708,0.787766,2.312752
beta_loc_1589_pop_0,1.487999,1.472625,0.645562,2.432835
beta_loc_1590_pop_0,1.090490,1.045934,0.524904,1.814789
beta_loc_1591_pop_0,1.304110,1.335108,0.335034,2.322852
beta_loc_1592_pop_0,1.399145,1.387360,0.713257,2.168378
beta_loc_1593_pop_0,1.126376,1.141237,0.512822,1.754979
beta_loc_1594_pop_0,1.475831,1.425432,0.833446,2.244077
beta_loc_1595_pop_0,1.306055,1.271393,0.726912,1.946597
beta_loc_1596_pop_0,1.289262,1.275796,0.544569,2.197077
beta_loc_1597_pop_0,0.965172,0.970727,-0.369219,2.082492
beta_loc_1598_pop_0,1.351389,1.336962,0.608395,2.111635
beta_loc_1599_pop_0,2.769966,2.678290,1.916779,4.127410
beta_loc_1600_pop_0,1.941977,2.067373,0.671445,3.182386
beta_loc_1601_pop_0,1.102563,1.051033,0.301410,2.168584
beta_loc_1602_pop_0,2.258189,2.434293,-0.195850,4.545125
beta_loc_1603_pop_0,0.387955,0.189573,-0.740891,2.468246
beta_loc_1604_pop_0,1.404911,1.444554,0.087448,2.824370
beta_loc_1605_pop_0,1.367165,1.308097,0.172738,2.514764
beta_loc_1606_pop_0,1.405237,1.361750,0.664671,2.303335
beta_loc_1607_pop_0,1.288294,1.257211,0.436654,2.457963
beta_loc_1608_pop_0,1.655468,1.619270,0.570063,2.662052
beta_loc_1609_pop_0,1.592968,1.460209,0.822093,3.111609
beta_loc_1610_pop_0,1.243917,1.117428,0.491446,2.473978
beta_loc_1611_pop_0,1.627665,1.618899,0.287093,3.113708
beta_loc_1612_pop_0,1.666274,1.692996,-0.718752,4.099734
beta_loc_1613_pop_0,1.810917,1.543413,0.447464,3.704466
beta_loc_1614_pop_0,1.380332,1.281090,0.630105,2.426884
beta_loc_1615_pop_0,4.005035,3.930402,2.438269,6.336221
beta_loc_1616_pop_0,1.333502,1.321765,0.628670,2.202326
beta_loc_1617_pop_0,1.640314,1.568648,0.938066,2.463594
beta_loc_1618_pop_0,0.228015,0.064096,-0.916445,1.622663
beta_loc_1619_pop_0,1.930130,2.160178,-0.337076,3.298852
beta_loc_1620_pop_0,-3.462516,-3.626961,-5.096019,-0.858699
beta_loc_1621_pop_0,1.165325,1.125319,0.428644,2.214286
beta_loc_1622_pop_0,1.501872,1.370620,0.442018,2.840209
beta_loc_1623_pop_0,1.066490,0.922803,-0.049287,2.629562
beta_loc_1624_pop_0,1.109106,1.061709,0.288725,2.025665
beta_loc_1625_pop_0,1.876616,1.957057,0.503653,3.507542
beta_loc_1626_pop_0,2.410694,2.112009,0.873913,5.008648
beta_loc_1627_pop_0,2.092656,2.239303,-0.076021,4.104470
beta_loc_1628_pop_0,1.448347,1.420975,0.563698,2.424333
beta_loc_1629_pop_0,0.995447,1.521998,-2.786430,2.717786
beta_loc_1630_pop_0,1.677040,1.660051,0.552783,2.891925
beta_loc_1631_pop_0,1.579595,1.504315,0.720369,2.643965
beta_loc_1632_pop_0,1.181824,1.214447,0.423986,2.023613
beta_loc_1633_pop_0,0.089691,0.104087,-0.785378,0.882963
beta_loc_1634_pop_0,0.169753,0.149318,-0.757785,1.176709
beta_loc_1635_pop_0,0.480833,0.492233,-0.472896,1.379673
beta_loc_1636_pop_0,0.599196,0.561702,-0.134360,1.377829
beta_loc_1637_pop_0,1.312754,1.201342,0.267822,2.952875
beta_loc_1638_pop_0,0.711546,0.680764,-0.365016,1.878837
beta_loc_1639_pop_0,1.167574,0.988558,0.276703,2.659677
beta_loc_1640_pop_0,1.444527,1.618395,-0.424928,2.574757
beta_loc_1641_pop_0,1.893373,1.626067,0.212196,3.934247
beta_loc_1642_pop_0,0.524540,0.570909,-0.890211,1.906196
beta_loc_1643_pop_0,-0.409506,-0.058230,-4.353100,1.589285
beta_loc_1644_pop_0,0.649064,0.475785,-0.783575,2.555769
beta_loc_1645_pop_0,1.480125,1.452570,-0.776809,4.135301
beta_loc_1646_pop_0,0.515705,0.470050,-0.576218,1.640785
beta_loc_1647_pop_0,3.646034,3.760618,0.878686,5.826613
beta_loc_1648_pop_0,2.418201,2.376389,0.845631,4.431050
beta_loc_1649_pop_0,-3.420717,-3.245239,-5.669712,-1.879255
beta_loc_1650_pop_0,-3.859456,-4.025769,-5.162405,-2.226236
beta_loc_1651_pop_0,-3.098146,-3.015128,-4.473695,-1.698186
beta_loc_1652_pop_0,-2.660585,-2.595170,-4.010519,-1.660189
beta_loc_1653_pop_0,-2.361482,-2.362238,-3.792946,-0.802373
beta_loc_1654_pop_0,-0.304061,-0.383890,-1.461502,0.815760
beta_loc_1655_pop_0,-0.752316,-0.849291,-2.485279,1.068021
beta_loc_1656_pop_0,-0.846640,-0.843974,-2.113014,0.715398
beta_loc_1657_pop_0,-0.618097,-0.595570,-1.548837,0.262621
beta_loc_1658_pop_0,-0.450542,-0.527790,-1.500825,0.717445
beta_loc_1659_pop_0,-4.440196,-4.322998,-5.706422,-3.434114
beta_loc_1660_pop_0,3.007636,2.885782,1.127463,5.275713
beta_loc_1661_pop_0,3.439196,3.413065,1.195825,4.927832
beta_loc_1662_pop_0,1.638086,1.618011,0.769107,2.780520
beta_loc_1663_pop_0,0.957764,0.928234,-0.595843,2.759242
beta_loc_1664_pop_0,-2.096265,-1.966312,-3.702810,-0.989563
beta_loc_1665_pop_0,0.641562,0.669210,-0.704377,1.679499
beta_loc_1666_pop_0,0.172828,0.494077,-2.476631,1.761410
beta_loc_1667_pop_0,1.056909,0.989624,-0.772811,3.460633
beta_loc_1668_pop_0,0.339618,0.332002,-0.589624,2.021730
beta_loc_1669_pop_0,-2.364509,-2.517875,-3.508216,0.134441
beta_loc_1670_pop_0,-3.494265,-3.371460,-5.453914,-1.608679
beta_loc_1671_pop_0,-3.221355,-3.247037,-4.836484,-1.366686
beta_loc_1672_pop_0,-3.556961,-3.569585,-4.671746,-2.448214
beta_loc_1673_pop_0,-2.330313,-2.166182,-4.071986,-1.134172
beta_loc_1674_pop_0,-2.578454,-2.624331,-4.051307,-1.163305
beta_loc_1675_pop_0,-2.100159,-2.012271,-3.862417,-0.584294
beta_loc_1676_pop_0,-2.285853,-2.186831,-4.316831,-1.027286
beta_loc_1677_pop_0,-2.578489,-2.545179,-4.532148,-0.642248
beta_loc_1678_pop_0,0.017156,0.058116,-0.896607,1.003056
beta_loc_1679_pop_0,-1.092216,-1.179117,-3.475657,1.324633
beta_loc_1680_pop_0,0.583622,0.690412,-1.169705,2.189926
beta_loc_1681_pop_0,-3.097573,-3.112979,-4.955700,-0.911521
beta_loc_1682_pop_0,-1.894361,-1.960836,-2.860514,-0.877007
beta_loc_1683_pop_0,-0.481370,-0.414231,-1.911506,0.471875
beta_loc_1684_pop_0,0.574704,0.608898,-0.849084,2.336961
beta_loc_1685_pop_0,-0.030144,0.437170,-3.045221,2.574766
beta_loc_1686_pop_0,0.659832,0.611979,-0.694119,2.424083
beta_loc_1687_pop_0,0.124212,0.206031,-1.676052,1.322207
beta_loc_1688_pop_0,-0.532063,-0.415754,-3.191855,0.886343
beta_loc_1689_pop_0,-2.291273,-2.130878,-4.185280,-0.174899
beta_loc_1690_pop_0,0.278559,0.315914,-0.887756,1.919966
beta_loc_1691_pop_0,-0.526075,-0.559034,-1.501481,0.519157
beta_loc_1692_pop_0,0.428512,0.391023,-0.893823,2.028047
beta_loc_1693_pop_0,0.775822,0.536522,-0.861538,3.129628
beta_loc_1694_pop_0,-0.016804,-0.089972,-0.723939,1.043994
beta_loc_1695_pop_0,0.324666,0.278800,-0.728330,1.356197
beta_loc_1696_pop_0,0.837683,0.988224,-0.625093,1.900169
beta_loc_1697_pop_0,-0.336074,0.336453,-3.851010,1.792902
beta_loc_1698_pop_0,-1.794941,-1.668773,-3.141889,-0.536704
beta_loc_1699_pop_0,3.959154,4.348966,0.860200,6.656073
beta_loc_1700_pop_0,1.408932,1.219263,-0.628201,4.565793
beta_loc_1701_pop_0,3.002463,2.983792,1.511606,4.466022
beta_loc_1702_pop_0,-0.109888,-0.516248,-3.173296,3.028857
beta_loc_1703_pop_0,0.233002,0.254865,-0.722787,1.055627
beta_loc_1704_pop_0,1.039790,1.016090,-0.063230,2.429350
beta_loc_1705_pop_0,1.338212,1.405634,-0.294372,2.522590
beta_loc_1706_pop_0,1.549083,1.356503,-0.545487,3.920046
beta_loc_1707_pop_0,-2.147813,-2.093368,-3.532973,-1.001196
beta_loc_1708_pop_0,0.972220,0.673389,-0.736597,3.694523
beta_loc_1709_pop_0,-0.635878,-0.634135,-2.347080,0.561892
beta_loc_1710_pop_0,0.022110,0.144996,-1.481357,1.089933
beta_loc_1711_pop_0,-0.342023,-0.623746,-2.590714,2.521740
beta_loc_1712_pop_0,-2.530973,-2.580499,-3.483352,-1.231533
beta_loc_1713_pop_0,-0.192940,-0.310409,-2.167459,2.027869
beta_loc_1714_pop_0,-0.355712,-0.642926,-3.299862,2.621855
beta_loc_1715_pop_0,0.650752,0.526623,-0.844286,2.659205
beta_loc_1716_pop_0,-2.358847,-2.289554,-4.718669,-0.114530
beta_loc_1717_pop_0,-2.972563,-3.413952,-4.324098,-0.784539
beta_loc_1718_pop_0,2.999883,2.660210,0.501651,6.010755
beta_loc_1719_pop_0,-2.352336,-2.265551,-4.028291,-1.166718
beta_loc_1720_pop_0,-0.540233,-0.615222,-1.396312,0.346986
beta_loc_1721_pop_0,-2.703953,-2.094619,-5.416616,-0.760652
beta_loc_1722_pop_0,-3.371824,-3.290523,-4.870792,-1.793810
beta_loc_1723_pop_0,-0.228900,-0.242075,-0.923767,0.706218
beta_loc_1724_pop_0,-2.682066,-2.734887,-4.834638,-0.147782
beta_loc_1725_pop_0,-3.641056,-3.582678,-5.230674,-1.192139
beta_loc_1726_pop_0,-2.622312,-2.312897,-5.294145,-0.978115
beta_loc_1727_pop_0,-1.152025,-1.296615,-4.011574,1.318606
beta_loc_1728_pop_0,0.790846,0.875099,-0.695862,2.066698
beta_loc_1729_pop_0,-1.622778,-1.464644,-2.926038,-0.182915
beta_loc_1730_pop_0,-0.693004,-0.603967,-2.597322,0.873340
beta_loc_1731_pop_0,2.470256,2.330043,1.170646,4.163699
beta_loc_1732_pop_0,2.419984,2.538899,0.863751,3.668078
beta_loc_1733_pop_0,6.614481,6.644447,3.318576,10.504105
beta_loc_1734_pop_0,0.579632,0.186615,-0.910345,2.984932
beta_loc_1735_pop_0,-0.240209,-0.215304,-0.909393,0.603208
beta_loc_1736_pop_0,-3.171994,-3.068650,-5.140608,-1.604499
beta_loc_1737_pop_0,-4.132576,-4.181983,-5.118110,-3.197983
beta_loc_1738_pop_0,-4.898457,-4.893471,-6.135159,-3.640825
beta_loc_1739_pop_0,0.703243,0.536853,-0.909849,2.438638
beta_loc_1740_pop_0,0.356883,0.278072,-1.318341,1.793964
beta_loc_1741_pop_0,-2.340258,-2.055089,-4.396936,-0.929505
beta_loc_1742_pop_0,-3.319276,-3.256962,-7.423771,-0.903955
beta_loc_1743_pop_0,2.080852,2.189521,0.396755,3.485853
beta_loc_1744_pop_0,-0.101120,0.158180,-2.032744,1.220365
beta_loc_1745_pop_0,-3.662816,-3.594623,-5.961613,-2.010797
beta_loc_1746_pop_0,0.359877,0.371608,-0.944162,1.739883
beta_loc_1747_pop_0,-1.382342,-1.157292,-3.307790,0.301964
beta_loc_1748_pop_0,-2.732000,-2.726409,-4.296199,-1.672224
beta_loc_1749_pop_0,-0.459499,-0.465067,-2.075509,1.400701
beta_loc_1750_pop_0,-3.232018,-3.727202,-5.665113,-1.105043
beta_loc_1751_pop_0,-3.090132,-3.329324,-4.460566,-1.045705
beta_loc_1752_pop_0,-0.603081,-0.643050,-0.965581,-0.032417
beta_loc_1753_pop_0,-2.170422,-2.207430,-3.257265,-1.096407
beta_loc_1754_pop_0,-0.249282,-0.290105,-0.866678,0.552253
beta_loc_1755_pop_0,3.494519,3.351063,2.136284,5.265020
beta_loc_1756_pop_0,3.435247,3.713410,0.213226,6.698660
beta_loc_1757_pop_0,1.961188,2.021128,0.632820,3.170634
beta_loc_1758_pop_0,1.275288,1.422475,-0.566368,2.648293
beta_loc_1759_pop_0,-0.488637,-0.330695,-2.639551,1.485779
beta_loc_1760_pop_0,-0.364935,-0.289437,-2.040668,1.434420
beta_loc_1761_pop_0,-3.063659,-3.028353,-4.410530,-1.758797
beta_loc_1762_pop_0,-0.334834,-0.438826,-1.734548,1.055942
beta_loc_1763_pop_0,0.028101,-0.418739,-0.963629,3.179491
beta_loc_1764_pop_0,0.953702,0.992245,-1.117566,3.104861
beta_loc_1765_pop_0,-3.885178,-4.000443,-5.386942,-2.032946
beta_loc_1766_pop_0,-3.670270,-3.736298,-5.225454,-2.074880
beta_loc_1767_pop_0,-3.204947,-3.110487,-6.357119,-1.574849
beta_loc_1768_pop_0,-0.217657,-0.250128,-0.895150,0.549286
beta_loc_1769_pop_0,0.032773,0.010036,-2.176299,2.194731
beta_loc_1770_pop_0,-0.216207,-0.283847,-0.952989,0.852883
beta_loc_1771_pop_0,-0.288053,-0.318851,-0.850371,0.402181
beta_loc_1772_pop_0,-3.043150,-2.803068,-4.510224,-1.857054
beta_loc_1773_pop_0,2.194270,2.111265,0.327395,4.276681
beta_loc_1774_pop_0,-0.325808,-0.315229,-0.887779,0.294321
beta_loc_1775_pop_0,-0.135883,-0.154931,-0.819684,0.576686
beta_loc_1776_pop_0,-3.916336,-3.602989,-6.510358,-1.412911
beta_loc_1777_pop_0,1.259525,1.051958,-0.091485,3.225285
beta_loc_1778_pop_0,-1.417493,-1.370820,-4.531790,1.736080
beta_loc_1779_pop_0,-3.275771,-3.121224,-6.741692,-0.768522
beta_loc_1780_pop_0,2.169561,2.235413,0.422606,3.710752
beta_loc_1781_pop_0,-2.756903,-2.863048,-4.268916,-0.781436
beta_loc_1782_pop_0,1.171200,1.118654,-0.397528,3.258733
beta_loc_1783_pop_0,1.947794,0.731939,-0.690059,5.559865
beta_loc_1784_pop_0,2.656640,2.568091,0.062296,4.998435
beta_loc_1785_pop_0,1.620480,1.707336,0.288829,2.690225
beta_loc_1786_pop_0,1.968567,1.926561,0.814424,3.450214
beta_loc_1787_pop_0,-3.156498,-4.247849,-5.255854,1.256366
beta_loc_1788_pop_0,1.989785,1.881961,-0.398603,4.343968
beta_loc_1789_pop_0,0.081037,0.023262,-0.642128,1.049777
beta_loc_1790_pop_0,1.828526,1.821503,-0.591279,4.284022
beta_loc_1791_pop_0,1.368095,1.151565,-0.840582,3.913008
beta_loc_1792_pop_0,-2.850731,-2.716187,-4.351108,-1.416607
beta_loc_1793_pop_0,0.940123,0.559265,-0.698068,3.094804
beta_loc_1794_pop_0,0.866347,1.048221,-0.818511,2.549300
beta_loc_1795_pop_0,1.252725,1.260309,0.114198,2.646060
beta_loc_1796_pop_0,-2.796587,-2.717913,-4.191736,-1.452181
beta_loc_1797_pop_0,-0.366268,-0.152091,-2.060451,0.791597
beta_loc_1798_pop_0,0.802912,0.765901,-0.899919,3.109332
beta_loc_1799_pop_0,1.393296,1.332793,-0.198582,3.785188
beta_loc_1800_pop_0,1.397140,1.365438,0.472538,2.400325
beta_loc_1801_pop_0,0.457880,0.531421,-0.907121,1.664370
beta_loc_1802_pop_0,0.287219,0.292211,-0.860587,1.503851
beta_loc_1803_pop_0,0.865438,0.846359,-0.327424,1.885037
beta_loc_1804_pop_0,0.395798,0.256165,-0.612430,2.163422
beta_loc_1805_pop_0,1.400257,1.473968,-0.773371,2.952942
beta_loc_1806_pop_0,-0.009584,-0.091906,-0.783582,1.068924
beta_loc_1807_pop_0,1.066071,1.087581,-0.914146,3.669165
beta_loc_1808_pop_0,-2.957158,-2.950993,-4.716562,-1.198400
beta_loc_1809_pop_0,2.238187,2.380177,0.208205,3.849216
beta_loc_1810_pop_0,1.955787,1.910716,0.523294,3.539790
beta_loc_1811_pop_0,1.373257,1.379383,-0.245322,2.884294
beta_loc_1812_pop_0,1.883033,1.733236,0.792833,3.417673
beta_loc_1813_pop_0,0.787797,0.867183,-0.723714,2.471349
beta_loc_1814_pop_0,2.515362,2.815159,0.129585,4.212888
beta_loc_1815_pop_0,0.480234,0.496017,-1.843047,2.118407
beta_loc_1816_pop_0,-3.790881,-3.905926,-5.222580,-1.201139
beta_loc_1817_pop_0,4.700774,5.075429,1.592082,7.198073
beta_loc_1818_pop_0,2.820626,2.925294,0.805367,4.935112
beta_loc_1819_pop_0,2.598248,2.742994,-0.049167,4.212875
beta_loc_1820_pop_0,-3.923500,-3.611809,-8.443908,0.134467
beta_loc_1821_pop_0,2.612300,2.764711,1.520720,3.591067
beta_loc_1822_pop_0,2.506355,2.658121,1.091479,3.995038
beta_loc_1823_pop_0,-1.867398,-1.972610,-3.674509,0.125900
beta_loc_1824_pop_0,0.788443,0.786259,-0.691235,2.335069
beta_loc_1825_pop_0,1.236747,1.293375,-0.268107,2.474618
beta_loc_1826_pop_0,0.999911,1.001650,0.090625,1.972808
beta_loc_1827_pop_0,0.748867,0.624976,-0.648491,2.541935
beta_loc_1828_pop_0,2.707539,2.710493,1.298395,4.438433
beta_loc_1829_pop_0,1.593248,1.683346,-0.166801,3.246423
beta_loc_1830_pop_0,0.608484,0.482035,-0.379284,2.296571
beta_loc_1831_pop_0,1.775731,1.814890,0.387546,2.875892
beta_loc_1832_pop_0,1.381833,1.116797,0.439652,2.982206
beta_loc_1833_pop_0,1.180162,0.959170,-0.088617,2.712695
beta_loc_1834_pop_0,-3.172669,-3.081037,-4.619087,-2.077986
beta_loc_1835_pop_0,-3.486348,-2.971572,-6.145124,-1.683204
beta_loc_1836_pop_0,-3.208095,-3.177390,-5.119788,-1.810768
beta_loc_1837_pop_0,-2.992631,-2.953926,-4.491012,-1.700535
beta_loc_1838_pop_0,-4.086661,-4.068607,-6.027998,-2.065978
beta_loc_1839_pop_0,-1.604408,-1.270712,-4.422296,0.562654
beta_loc_1840_pop_0,-1.873786,-1.706421,-5.707628,1.166542
beta_loc_1841_pop_0,0.588166,0.415147,-1.887007,3.167384
beta_loc_1842_pop_0,1.161099,1.047422,-0.233005,2.710435
beta_loc_1843_pop_0,-2.291423,-2.364406,-3.194512,-0.821524
beta_loc_1844_pop_0,0.135429,0.098432,-0.591098,0.962431
beta_loc_1845_pop_0,4.975533,5.843542,0.532894,7.419020
beta_loc_1846_pop_0,1.713185,1.557358,0.356882,3.610058
beta_loc_1847_pop_0,-6.173188,-6.303594,-7.297258,-4.523220
beta_loc_1848_pop_0,6.956791,6.893354,5.318130,8.863409
beta_loc_1849_pop_0,1.281839,1.657471,-0.826090,2.814957
beta_loc_1850_pop_0,-0.922001,-1.064572,-2.884502,1.934746
beta_loc_1851_pop_0,0.834094,0.753032,-0.258588,2.566027
beta_loc_1852_pop_0,0.315757,0.881090,-3.383524,2.897787
beta_loc_1853_pop_0,0.826880,0.814829,-0.393229,1.812229
beta_loc_1854_pop_0,-2.949552,-3.218133,-6.127110,-0.129378
beta_loc_1855_pop_0,-3.274215,-3.314618,-4.665954,-1.416729
beta_loc_1856_pop_0,-1.265890,-1.360313,-2.293285,0.331242
beta_loc_1857_pop_0,-0.092062,-0.155106,-0.950183,1.328942
beta_loc_1858_pop_0,0.772315,0.429510,-1.376326,2.878882
beta_loc_1859_pop_0,2.797406,3.220232,0.186845,4.549666
beta_loc_1860_pop_0,-5.145660,-5.128978,-6.727677,-4.030963
beta_loc_1861_pop_0,-3.494915,-3.502790,-5.106800,-1.198269
beta_loc_1862_pop_0,-0.346918,-0.436607,-1.425450,1.061522
beta_loc_1863_pop_0,-2.179775,-1.671018,-5.037504,0.286378
beta_loc_1864_pop_0,0.100505,0.113571,-0.899010,1.341967
beta_loc_1865_pop_0,0.664042,0.639261,-0.727183,1.956718
beta_loc_1866_pop_0,2.081813,2.360845,0.406771,3.213720
beta_loc_1867_pop_0,1.323475,1.376964,-0.306615,2.570816
beta_loc_1868_pop_0,1.703569,1.620756,0.182206,3.586435
beta_loc_1869_pop_0,3.197526,3.009067,0.407956,5.962475
beta_loc_1870_pop_0,2.508880,2.581471,0.749048,4.045807
beta_loc_1871_pop_0,-4.536847,-4.450019,-6.482308,-3.010024
beta_loc_1872_pop_0,-4.128135,-3.896622,-5.863528,-2.109213
beta_loc_1873_pop_0,0.488796,0.999508,-2.631164,3.143452
beta_loc_1874_pop_0,-0.486844,-0.529118,-0.942577,0.185193
beta_loc_1875_pop_0,-3.856913,-3.761937,-6.804070,-2.124389
beta_loc_1876_pop_0,-3.391659,-3.547116,-4.754101,-1.509699
beta_loc_1877_pop_0,-3.593977,-3.623919,-5.068491,-2.109261
beta_loc_1878_pop_0,-3.522659,-3.446510,-4.797755,-2.347147
beta_loc_1879_pop_0,-3.433932,-3.467571,-4.249586,-2.391178
beta_loc_1880_pop_0,-4.391464,-4.343357,-5.425324,-3.160273
beta_loc_1881_pop_0,-0.989725,-0.860304,-2.837174,1.036260
beta_loc_1882_pop_0,-2.885621,-2.900665,-4.194065,-1.926467
beta_loc_1883_pop_0,-2.341308,-2.361160,-5.289455,0.029701
beta_loc_1884_pop_0,-0.570181,-0.589069,-0.968850,-0.069986
beta_loc_1885_pop_0,-1.092756,-0.707271,-3.090147,0.328516
beta_loc_1886_pop_0,-2.105136,-2.102172,-3.979945,-0.520082
beta_loc_1887_pop_0,-0.574794,-0.566080,-1.784523,0.317336
beta_loc_1888_pop_0,-0.760116,-0.555437,-2.275691,0.745443
beta_loc_1889_pop_0,-1.865680,-2.048531,-2.924658,-0.311468
beta_loc_1890_pop_0,-0.278444,-0.355769,-0.962702,0.683257
beta_loc_1891_pop_0,-2.381620,-2.342241,-4.404152,-0.962654
beta_loc_1892_pop_0,-0.255987,-0.317607,-1.673929,1.215682
beta_loc_1893_pop_0,0.564580,0.343704,-0.624178,2.582642
beta_loc_1894_pop_0,-2.339155,-2.184973,-3.906574,-1.546282
beta_loc_1895_pop_0,-0.073784,0.077645,-2.184987,1.354703
beta_loc_1896_pop_0,-0.587704,-0.473417,-2.539771,0.663021
beta_loc_1897_pop_0,-2.466371,-2.341249,-3.927060,-1.378305
beta_loc_1898_pop_0,-0.041802,-0.074147,-0.861738,1.348282
beta_loc_1899_pop_0,-2.632098,-2.615443,-4.028696,-1.396964
beta_loc_1900_pop_0,0.654437,0.643041,-0.644918,1.781413
beta_loc_1901_pop_0,0.139400,0.119310,-0.802620,1.263165
beta_loc_1902_pop_0,0.200138,-0.051389,-0.925028,2.411403
beta_loc_1903_pop_0,3.287315,3.473150,1.708278,4.505687
beta_loc_1904_pop_0,-3.600703,-3.717734,-4.823747,-1.893665
beta_loc_1905_pop_0,0.615194,0.690105,-0.438220,1.415545
beta_loc_1906_pop_0,-0.370890,-0.498300,-2.261325,1.628307
beta_loc_1907_pop_0,-2.744318,-2.575738,-4.926053,-1.078346
beta_loc_1908_pop_0,-2.173351,-2.180659,-3.287542,-0.804649
beta_loc_1909_pop_0,0.751964,0.574687,-0.823650,2.796664
beta_loc_1910_pop_0,-4.353684,-4.294280,-5.543857,-3.412414
beta_loc_1911_pop_0,-4.218441,-4.136412,-6.673281,-2.395834
beta_loc_1912_pop_0,-3.345604,-3.333521,-4.237472,-2.378223
beta_loc_1913_pop_0,0.081212,0.074604,-0.795780,0.887367
beta_loc_1914_pop_0,-2.646125,-2.792846,-3.709111,-1.241596
beta_loc_1915_pop_0,-2.122793,-2.102624,-3.435883,-0.969324
beta_loc_1916_pop_0,0.235491,0.142260,-0.982208,1.715986
beta_loc_1917_pop_0,-4.820731,-4.916787,-5.865569,-3.385013
beta_loc_1918_pop_0,-5.133464,-5.604217,-7.301885,-1.369562
beta_loc_1919_pop_0,-4.238207,-4.269258,-5.260963,-3.065596
beta_loc_1920_pop_0,-3.926515,-3.744166,-5.755773,-2.922907
beta_loc_1921_pop_0,-1.174973,-0.830944,-3.436216,0.277136
beta_loc_1922_pop_0,1.521084,1.500488,-0.096591,3.031553
beta_loc_1923_pop_0,2.378939,2.781751,-0.572357,4.910126
beta_loc_1924_pop_0,0.548302,0.385620,-1.501013,2.462267
beta_loc_1925_pop_0,-0.594996,-0.669861,-2.221347,1.421967
beta_loc_1926_pop_0,0.914790,0.809313,-0.881163,2.952069
beta_loc_1927_pop_0,0.777086,0.816074,-1.266857,2.153697
beta_loc_1928_pop_0,1.443828,1.414397,-0.082001,2.811345
beta_loc_1929_pop_0,-1.292568,-1.225016,-2.957923,0.448782
beta_loc_1930_pop_0,-0.038226,-0.181800,-0.993665,1.273039
beta_loc_1931_pop_0,0.961423,1.101523,-0.444686,2.196945
beta_loc_1932_pop_0,-3.767144,-4.002132,-5.015972,-2.208093
