param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_1097_pop_0,-1.336679,-1.286931,-2.851429,-0.172587
alpha_loc_1098_pop_0,0.119751,0.085561,-0.337241,0.720203
alpha_loc_1099_pop_0,0.501481,0.501688,0.037716,0.992826
alpha_loc_1100_pop_0,-0.440858,-0.890713,-3.727677,4.162190
alpha_loc_1101_pop_0,-1.594318,-1.410914,-3.686634,-0.197506
alpha_loc_1102_pop_0,-1.233289,-1.316496,-2.517094,0.029503
alpha_loc_1103_pop_0,0.664376,0.568595,-0.468046,2.723496
alpha_loc_1104_pop_0,0.507152,0.343169,-0.573143,2.075058
alpha_loc_1105_pop_0,-0.107630,-0.106759,-0.580482,0.432140
alpha_loc_1106_pop_0,-0.798154,-0.703367,-2.322579,0.025566
alpha_loc_1107_pop_0,0.184100,0.247147,-1.938907,1.683006
alpha_loc_1108_pop_0,0.482540,0.612842,-1.045966,1.642049
alpha_loc_1109_pop_0,0.732803,0.692158,-0.501785,1.839650
alpha_loc_1110_pop_0,-0.364340,-0.273852,-1.696082,1.315630
alpha_loc_1111_pop_0,-0.389723,-0.704232,-2.659256,2.131154
alpha_loc_1112_pop_0,-2.462951,-2.222206,-5.455457,-0.762653
alpha_loc_1113_pop_0,-1.779626,-1.679686,-3.878240,0.110120
alpha_loc_1114_pop_0,-1.972189,-1.729788,-4.120026,-0.420634
alpha_loc_1115_pop_0,0.556404,0.317902,-0.779274,3.195378
alpha_loc_1116_pop_0,-1.115429,-1.173514,-2.564975,0.373914
alpha_loc_1117_pop_0,-0.676490,-0.529185,-2.306754,0.275654
alpha_loc_1118_pop_0,0.899887,0.545980,-1.362419,4.189843
alpha_loc_1119_pop_0,1.570076,1.393217,-0.064005,3.885403
alpha_loc_1120_pop_0,-0.432789,-0.835177,-2.173524,2.410389
alpha_loc_1121_pop_0,-1.014378,-1.028026,-2.336978,0.969835
alpha_loc_1122_pop_0,1.459238,2.178959,-1.961751,3.678768
alpha_loc_1123_pop_0,1.060013,0.985828,-0.888121,4.248333
alpha_loc_1124_pop_0,-1.189098,-1.181133,-2.683185,0.229281
alpha_loc_1125_pop_0,-1.397129,-1.573257,-2.761366,0.192423
alpha_loc_1126_pop_0,-0.489918,-0.399589,-2.352478,1.455140
alpha_loc_1127_pop_0,-0.822154,-0.802906,-1.987918,0.143432
alpha_loc_1128_pop_0,-0.375108,-0.338255,-2.245283,1.383221
alpha_loc_1129_pop_0,0.107467,0.078975,-2.258512,2.653481
alpha_loc_1130_pop_0,1.118965,1.178670,-0.536059,2.602879
alpha_loc_1131_pop_0,-0.763775,-0.844336,-2.662589,1.122396
alpha_loc_1132_pop_0,-0.592800,-0.522597,-2.269266,0.516568
alpha_loc_1133_pop_0,-0.345772,-0.346008,-1.481273,0.961310
alpha_loc_1134_pop_0,0.305285,0.350795,-0.686496,1.270118
alpha_loc_1135_pop_0,-0.294408,-0.437015,-1.781919,1.176615
alpha_loc_1136_pop_0,-1.418351,-1.149424,-4.079653,0.153519
alpha_loc_1137_pop_0,-0.899106,-0.565603,-3.606011,0.253899
alpha_loc_1138_pop_0,-1.592925,-1.588413,-2.783576,-0.022034
alpha_loc_1139_pop_0,0.895063,0.643094,-0.454175,3.041746
alpha_loc_1140_pop_0,-0.106025,-0.331976,-3.059528,2.512848
alpha_loc_1141_pop_0,-0.358297,-0.291827,-2.161354,0.719369
alpha_loc_1142_pop_0,-0.568073,-0.569120,-1.557084,0.575439
alpha_loc_1143_pop_0,-0.835959,-0.864551,-1.565764,0.017168
alpha_loc_1144_pop_0,0.385562,0.402373,-0.175910,0.862556
alpha_loc_1145_pop_0,-0.176336,-0.195278,-1.281216,0.827737
alpha_loc_1146_pop_0,-0.156799,-0.130373,-1.077130,0.638504
alpha_loc_1147_pop_0,-0.358624,-0.283665,-1.800267,0.813373
alpha_loc_1148_pop_0,-0.153034,-0.123574,-1.124623,0.486682
alpha_loc_1149_pop_0,-0.420327,-0.306144,-1.763999,0.616427
alpha_loc_1150_pop_0,-0.428546,-0.431124,-1.534834,0.553447
alpha_loc_1151_pop_0,-0.416112,-0.296936,-1.648970,0.382108
alpha_loc_1152_pop_0,-0.348770,-0.424463,-1.324655,0.577984
alpha_loc_1153_pop_0,-0.504248,-0.460794,-1.647611,0.335582
alpha_loc_1154_pop_0,-0.291825,-0.293976,-1.163508,0.650596
alpha_loc_1155_pop_0,-0.865974,-0.939817,-2.080865,0.659109
alpha_loc_1156_pop_0,-0.379795,-0.360547,-1.457778,0.879575
alpha_loc_1157_pop_0,-0.590761,-0.647643,-1.506906,0.537999
alpha_loc_1158_pop_0,-0.368703,-0.261328,-1.542132,0.741676
alpha_loc_1159_pop_0,-0.494547,-0.484231,-1.708757,0.687990
alpha_loc_1160_pop_0,0.369727,0.342617,-0.868149,1.918585
alpha_loc_1161_pop_0,-1.188282,-1.248923,-2.525037,0.767884
alpha_loc_1162_pop_0,-0.250563,-0.532824,-1.620964,1.609604
alpha_loc_1163_pop_0,0.267347,0.312666,-0.478089,0.911806
alpha_loc_1164_pop_0,-0.040898,0.015271,-1.337938,1.011748
alpha_loc_1165_pop_0,0.255460,0.277506,-0.727991,1.303077
alpha_loc_1166_pop_0,-0.394128,-0.406884,-1.196086,0.577406
alpha_loc_1167_pop_0,-0.081906,0.062466,-1.439756,0.957223
alpha_loc_1168_pop_0,-0.192119,-0.196938,-1.441383,0.941459
alpha_loc_1169_pop_0,-0.032113,-0.047326,-1.092381,1.132521
alpha_loc_1170_pop_0,-0.111776,-0.193067,-1.211293,1.048460
alpha_loc_1171_pop_0,0.026102,0.016822,-0.990684,0.845279
alpha_loc_1172_pop_0,0.033838,0.014874,-0.805529,1.023226
alpha_loc_1173_pop_0,0.017459,0.018594,-0.860450,0.975588
alpha_loc_1174_pop_0,0.097530,0.098223,-0.775700,1.058894
alpha_loc_1175_pop_0,-0.305269,-0.334951,-1.102566,0.553445
alpha_loc_1176_pop_0,0.208417,0.216942,-0.681391,1.217925
alpha_loc_1177_pop_0,0.370036,0.403755,-0.883611,1.803939
alpha_loc_1178_pop_0,0.886542,0.561595,-1.059391,3.379712
alpha_loc_1179_pop_0,1.695181,1.639769,0.355339,3.318736
alpha_loc_1180_pop_0,0.843944,0.580470,-1.727987,3.529868
alpha_loc_1181_pop_0,-0.702951,-0.645067,-2.107773,0.420116
alpha_loc_1182_pop_0,-0.848242,-0.922013,-2.811155,0.658830
alpha_loc_1183_pop_0,-0.890529,-0.857175,-2.066095,0.217452
alpha_loc_1184_pop_0,-1.239846,-1.255376,-2.417117,-0.014301
alpha_loc_1185_pop_0,0.274846,0.094600,-0.797049,1.898117
alpha_loc_1186_pop_0,-0.251238,-0.438211,-1.306438,1.307940
alpha_loc_1187_pop_0,1.139696,1.135333,0.746967,1.570038
alpha_loc_1188_pop_0,1.135830,1.125717,0.720001,1.579058
alpha_loc_1189_pop_0,0.980745,0.968060,0.454602,1.625392
alpha_loc_1190_pop_0,-0.443005,-0.438265,-0.967985,0.124329
alpha_loc_1191_pop_0,-0.128854,-0.038397,-1.635823,0.295155
alpha_loc_1192_pop_0,-1.239832,-1.385653,-2.979814,1.051956
alpha_loc_1193_pop_0,1.429021,1.401732,0.719805,2.226433
alpha_loc_1194_pop_0,0.343912,0.336919,-0.678804,1.585705
alpha_loc_1195_pop_0,0.448017,0.479704,-1.712119,2.070530
alpha_loc_1196_pop_0,-0.043265,0.008760,-1.976986,1.407622
alpha_loc_1197_pop_0,1.932367,1.799870,0.031327,4.115736
alpha_loc_1198_pop_0,0.631266,1.008444,-2.499018,3.151700
alpha_loc_1199_pop_0,-0.718581,-0.760858,-2.222023,0.550181
alpha_loc_1200_pop_0,0.097076,0.278768,-1.949746,1.878467
alpha_loc_1201_pop_0,0.986582,0.869566,-2.470340,3.145013
alpha_loc_1202_pop_0,0.183693,0.068373,-0.877314,1.977108
alpha_loc_1203_pop_0,0.196306,0.249553,-1.429382,1.459051
alpha_loc_1204_pop_0,0.153074,0.376874,-2.215631,1.655737
alpha_loc_1205_pop_0,0.223360,0.250565,-1.199955,1.532268
alpha_loc_1206_pop_0,0.430740,0.225336,-0.826495,2.495512
alpha_loc_1207_pop_0,0.784145,0.431655,-0.725632,2.912107
alpha_loc_1208_pop_0,-0.373078,-0.307311,-1.650158,0.731288
alpha_loc_1209_pop_0,0.482011,0.739205,-1.540542,2.131035
alpha_loc_1210_pop_0,0.734970,1.073178,-1.696099,2.005540
alpha_loc_1211_pop_0,-0.052185,-0.003817,-0.866978,0.669279
alpha_loc_1212_pop_0,-0.181562,-0.133076,-1.118545,0.713126
alpha_loc_1213_pop_0,0.182563,0.144627,-0.696446,1.005698
alpha_loc_1214_pop_0,-0.637512,-0.720074,-1.514833,0.475281
alpha_loc_1215_pop_0,0.143883,0.097135,-0.723854,1.505068
alpha_loc_1216_pop_0,-0.085210,-0.095557,-0.938744,0.795991
alpha_loc_1217_pop_0,0.514444,0.475521,-0.353379,1.472937
alpha_loc_1218_pop_0,-0.551606,-0.482071,-2.276250,0.948882
alpha_loc_1219_pop_0,0.097396,0.111064,-1.424404,1.300622
alpha_loc_1220_pop_0,0.172254,0.212374,-0.738856,0.919539
alpha_loc_1221_pop_0,0.023604,-0.014746,-0.790394,0.886404
alpha_loc_1222_pop_0,-0.433966,-0.412093,-1.400802,0.457633
alpha_loc_1223_pop_0,-0.007876,-0.066470,-0.903671,1.141235
alpha_loc_1224_pop_0,-0.378331,-0.440206,-1.779830,1.381433
alpha_loc_1225_pop_0,-0.861042,-0.845881,-2.338716,0.485795
alpha_loc_1226_pop_0,-0.529639,-0.598384,-1.837160,1.013821
alpha_loc_1227_pop_0,0.562750,0.412817,-0.380318,2.629295
alpha_loc_1228_pop_0,0.803011,0.605085,-0.488570,3.116560
alpha_loc_1229_pop_0,1.055344,1.060193,-0.069020,2.070077
alpha_loc_1230_pop_0,-0.755697,-0.940704,-1.815462,0.890304
alpha_loc_1231_pop_0,-0.492499,-0.427319,-2.544209,1.397286
alpha_loc_1232_pop_0,-0.185315,-0.287192,-1.455292,1.582221
alpha_loc_1233_pop_0,0.334390,0.283968,-0.687916,2.000128
alpha_loc_1234_pop_0,0.587034,0.567125,-0.677986,1.605445
alpha_loc_1235_pop_0,0.614563,0.528727,-0.712490,1.994994
alpha_loc_1236_pop_0,0.301957,0.490307,-1.434081,1.493952
alpha_loc_1237_pop_0,-0.341728,-0.340243,-0.757968,0.118208
alpha_loc_1238_pop_0,-0.344087,-0.267358,-1.627418,0.605385
alpha_loc_1239_pop_0,-1.094863,-1.090590,-2.776463,0.663325
alpha_loc_1240_pop_0,-1.207085,-1.157031,-2.450721,-0.048865
alpha_loc_1241_pop_0,-1.059678,-1.048588,-2.078272,-0.118105
alpha_loc_1242_pop_0,-0.871947,-0.869078,-2.322701,0.653736
alpha_loc_1243_pop_0,0.525742,0.484231,-0.350698,1.785842
alpha_loc_1244_pop_0,0.671489,0.636706,-0.149868,1.700791
alpha_loc_1245_pop_0,0.838617,0.801087,0.080428,1.643256
alpha_loc_1246_pop_0,0.568934,0.611733,-0.412827,1.345172
alpha_loc_1247_pop_0,0.487328,0.497119,-0.535207,1.406402
alpha_loc_1248_pop_0,0.548897,0.576733,-0.466570,1.504483
alpha_loc_1249_pop_0,0.483516,0.515956,-0.459758,1.430511
alpha_loc_1250_pop_0,0.868802,0.906040,0.050405,1.626762
alpha_loc_1251_pop_0,0.752984,0.737089,-0.152005,1.752482
alpha_loc_1252_pop_0,0.480525,0.495201,-0.382163,1.325257
alpha_loc_1253_pop_0,0.192464,0.184586,-0.780838,1.169604
alpha_loc_1254_pop_0,0.240044,0.245890,-0.583344,1.435031
alpha_loc_1255_pop_0,-0.055945,-0.112117,-0.999553,1.205961
alpha_loc_1256_pop_0,0.541269,0.532536,-0.400284,1.816487
alpha_loc_1257_pop_0,0.016628,0.044914,-0.789455,0.782406
alpha_loc_1258_pop_0,-0.058474,0.029105,-1.184785,0.887827
alpha_loc_1259_pop_0,0.098205,0.165421,-1.136968,0.881602
alpha_loc_1260_pop_0,-0.098129,-0.130806,-1.036217,1.038327
alpha_loc_1261_pop_0,0.305835,0.316246,-0.540293,1.119229
alpha_loc_1262_pop_0,0.065994,0.097842,-1.101295,1.319652
alpha_loc_1263_pop_0,-0.665173,-0.678402,-1.191462,-0.047171
alpha_loc_1264_pop_0,0.107222,0.084128,-0.619562,0.856482
alpha_loc_1265_pop_0,0.089635,0.103356,-0.780045,0.886693
alpha_loc_1266_pop_0,0.177095,0.151355,-0.410539,0.800861
alpha_loc_1267_pop_0,0.193403,0.175664,-0.464694,0.846795
alpha_loc_1268_pop_0,0.269969,0.262561,-0.441053,1.093655
alpha_loc_1269_pop_0,0.289292,0.252737,-0.695406,1.305156
alpha_loc_1270_pop_0,0.321051,0.306284,-0.355992,1.154436
alpha_loc_1271_pop_0,0.212813,0.184344,-0.638301,1.140545
alpha_loc_1272_pop_0,0.167905,0.152845,-0.617787,0.973563
alpha_loc_1273_pop_0,0.297495,0.251511,-0.504397,1.290607
alpha_loc_1274_pop_0,0.125935,0.192270,-0.735976,0.775397
alpha_loc_1275_pop_0,0.185886,0.175647,-0.613486,1.178847
alpha_loc_1276_pop_0,0.253702,0.206282,-0.601560,1.413153
alpha_loc_1277_pop_0,0.170474,0.170309,-0.585321,0.883482
alpha_loc_1278_pop_0,0.347031,0.350424,-0.641380,1.461143
alpha_loc_1279_pop_0,0.220912,0.271475,-1.019192,1.180721
alpha_loc_1280_pop_0,-0.167239,-0.150584,-0.979555,0.632920
alpha_loc_1281_pop_0,0.011190,-0.020756,-0.736370,0.792140
alpha_loc_1282_pop_0,0.108809,0.061483,-0.695163,1.128114
alpha_loc_1283_pop_0,0.035044,0.023345,-0.788113,0.971721
alpha_loc_1284_pop_0,-0.270173,-0.254170,-0.909732,0.360921
alpha_loc_1285_pop_0,-0.096196,-0.079742,-0.819108,0.589730
alpha_loc_1286_pop_0,0.243558,0.275065,-0.609821,1.044196
alpha_loc_1287_pop_0,0.018407,0.019095,-0.583922,0.646170
alpha_loc_1288_pop_0,0.093330,0.094588,-0.676662,0.844956
alpha_loc_1289_pop_0,0.119006,0.137056,-0.740516,0.880647
alpha_loc_1290_pop_0,0.076698,0.131884,-0.849331,0.658371
alpha_loc_1291_pop_0,1.183326,1.223420,-0.098006,2.835811
alpha_loc_1292_pop_0,-0.905718,-1.106974,-2.347389,0.745519
alpha_loc_1293_pop_0,-0.459740,-0.570699,-2.368724,1.511798
alpha_loc_1294_pop_0,-1.111926,-1.204066,-2.818547,1.594201
alpha_loc_1295_pop_0,-1.148461,-1.144157,-3.317520,0.538866
alpha_loc_1296_pop_0,-1.463374,-1.473811,-2.720624,0.062460
alpha_loc_1297_pop_0,-1.262141,-1.241025,-2.449075,-0.169046
alpha_loc_1298_pop_0,-1.247826,-1.332248,-3.190566,0.888471
alpha_loc_1299_pop_0,-0.137553,-0.035334,-1.580129,1.051495
alpha_loc_1300_pop_0,0.558133,0.509110,-0.538566,1.968458
alpha_loc_1301_pop_0,-0.274076,-0.286814,-1.610636,1.281455
alpha_loc_1302_pop_0,-0.037479,-0.012891,-1.579063,1.283894
alpha_loc_1303_pop_0,-0.011086,-0.009123,-1.007910,1.229729
alpha_loc_1304_pop_0,-0.462223,-0.378423,-1.798045,0.592013
alpha_loc_1305_pop_0,-0.497436,-0.585822,-2.432894,1.326931
alpha_loc_1306_pop_0,0.918181,0.928934,-0.190115,2.016806
alpha_loc_1307_pop_0,-1.397792,-1.320669,-3.126254,0.244318
alpha_loc_1308_pop_0,0.469665,0.637310,-2.026103,3.019570
alpha_loc_1309_pop_0,-1.195653,-1.196202,-3.059714,0.602931
alpha_loc_1310_pop_0,-1.166650,-1.186248,-2.539893,0.169661
alpha_loc_1311_pop_0,-1.298471,-1.334818,-2.431965,-0.072757
alpha_loc_1312_pop_0,-0.189473,-0.200643,-1.710435,1.318298
alpha_loc_1313_pop_0,2.229411,2.209968,0.984457,3.357618
alpha_loc_1314_pop_0,-0.252787,-0.028789,-2.119466,0.996914
alpha_loc_1315_pop_0,-0.326755,-0.228944,-1.925936,1.263243
alpha_loc_1316_pop_0,0.434372,0.511217,-1.721407,2.321155
alpha_loc_1317_pop_0,0.735791,0.650347,-2.893186,3.632518
alpha_loc_1318_pop_0,1.075272,1.051921,0.082870,2.120522
alpha_loc_1319_pop_0,1.047863,1.060992,-0.308136,2.233149
alpha_loc_1320_pop_0,0.572449,0.400311,-1.783421,2.804477
alpha_loc_1321_pop_0,1.598971,1.603492,0.069717,2.730051
alpha_loc_1322_pop_0,1.668489,1.605499,0.787440,2.825453
alpha_loc_1323_pop_0,2.015103,1.995182,0.863828,3.490789
alpha_loc_1324_pop_0,-0.986909,-0.981708,-2.624959,0.431858
alpha_loc_1325_pop_0,0.210522,0.789575,-2.950966,1.928189
alpha_loc_1326_pop_0,-1.185301,-1.307400,-3.123017,0.839771
alpha_loc_1327_pop_0,-1.422687,-1.249247,-3.358640,-0.134889
alpha_loc_1328_pop_0,-0.359091,-0.150801,-2.741917,1.795477
alpha_loc_1329_pop_0,-1.956735,-1.942445,-3.394539,-0.373390
alpha_loc_1330_pop_0,-0.442219,-0.129681,-2.658845,0.797242
alpha_loc_1331_pop_0,-0.392935,-0.372239,-0.874811,0.043277
alpha_loc_1332_pop_0,-1.317374,-1.401987,-3.113512,0.472633
alpha_loc_1333_pop_0,0.086577,0.090392,-0.486970,0.586779
alpha_loc_1334_pop_0,-0.902887,-1.000922,-2.010190,0.748957
alpha_loc_1335_pop_0,-0.678807,-0.827848,-2.042909,1.295882
alpha_loc_1336_pop_0,-0.148224,-0.048150,-1.582809,0.718012
alpha_loc_1337_pop_0,0.072079,0.084965,-0.351257,0.458512
alpha_loc_1338_pop_0,-0.535977,-0.622096,-1.988773,0.901856
alpha_loc_1339_pop_0,0.109555,0.104236,-0.218569,0.455599
alpha_loc_1340_pop_0,0.897769,0.995693,-0.105679,1.677790
alpha_loc_1341_pop_0,-0.053267,-0.060767,-0.438747,0.314699
alpha_loc_1342_pop_0,0.171678,0.159836,-0.257100,0.631827
alpha_loc_1343_pop_0,-0.451056,-0.485290,-1.440356,0.687791
alpha_loc_1344_pop_0,-0.046822,0.123040,-2.035104,1.291160
alpha_loc_1345_pop_0,0.475833,0.221625,-0.266143,1.425043
alpha_loc_1346_pop_0,0.563969,0.698211,-0.306824,1.510518
alpha_loc_1347_pop_0,0.068982,0.067638,-0.179494,0.319398
alpha_loc_1348_pop_0,-0.706237,-0.770114,-1.905427,0.587545
alpha_loc_1349_pop_0,-0.123522,0.005974,-1.762294,0.309869
alpha_loc_1350_pop_0,1.184758,1.173454,0.801808,1.619532
alpha_loc_1351_pop_0,0.182500,0.182477,-0.177744,0.545004
alpha_loc_1352_pop_0,0.249287,0.250338,-0.020885,0.546925
alpha_loc_1353_pop_0,0.097229,0.098306,-0.208005,0.413455
alpha_loc_1354_pop_0,0.092313,0.089123,-0.147063,0.330455
alpha_loc_1355_pop_0,0.524998,0.555398,-0.989577,2.087555
alpha_loc_1356_pop_0,0.035313,0.044818,-0.671444,0.593415
alpha_loc_1357_pop_0,-0.018467,-0.020968,-0.271170,0.240965
alpha_loc_1358_pop_0,-0.004704,-0.000592,-0.487155,0.459790
alpha_loc_1359_pop_0,0.050031,0.047268,-0.219919,0.330344
alpha_loc_1360_pop_0,0.208886,0.404627,-1.247501,1.117927
alpha_loc_1361_pop_0,-0.018245,0.007800,-0.439890,0.293640
alpha_loc_1362_pop_0,0.090190,0.085778,-0.161482,0.372666
alpha_loc_1363_pop_0,-0.104987,-0.096911,-0.814511,0.560822
alpha_loc_1364_pop_0,-0.130930,-0.129472,-0.496836,0.262978
alpha_loc_1365_pop_0,0.053680,0.052643,-0.219625,0.356599
alpha_loc_1366_pop_0,-0.016963,-0.096080,-0.894983,1.291426
alpha_loc_1367_pop_0,0.014709,0.018834,-0.268414,0.276903
alpha_loc_1368_pop_0,-0.148521,-0.100048,-1.196935,0.219048
alpha_loc_1369_pop_0,0.058045,0.058185,-0.196153,0.331249
alpha_loc_1370_pop_0,0.004882,0.001897,-0.326489,0.338402
alpha_loc_1371_pop_0,-0.700743,-0.608795,-1.814264,0.195981
alpha_loc_1372_pop_0,0.193641,0.188327,-0.167999,0.574797
alpha_loc_1373_pop_0,0.523544,0.533915,-0.280085,1.416085
alpha_loc_1374_pop_0,1.345944,1.134137,-0.683223,3.819820
alpha_loc_1375_pop_0,1.440634,1.390437,0.307894,2.838760
alpha_loc_1376_pop_0,0.723563,0.760868,-0.384519,1.747344
alpha_loc_1377_pop_0,0.667389,0.754353,-0.930414,1.772805
alpha_loc_1378_pop_0,0.456126,0.356571,-0.260564,1.798928
alpha_loc_1379_pop_0,-0.487298,-0.567388,-1.849830,1.174136
alpha_loc_1380_pop_0,-0.183091,-0.226527,-3.224137,2.256821
alpha_loc_1381_pop_0,0.503874,0.270438,-1.045742,2.773553
alpha_loc_1382_pop_0,2.363770,2.090990,0.905758,4.682607
alpha_loc_1383_pop_0,0.498905,0.406593,-0.575982,1.848454
alpha_loc_1384_pop_0,0.339968,0.321149,-0.740238,1.435942
alpha_loc_1385_pop_0,0.371368,0.361027,-0.644340,1.576101
alpha_loc_1386_pop_0,0.086040,0.071916,-0.566430,0.805615
alpha_loc_1387_pop_0,0.273522,0.537767,-2.202097,2.026265
alpha_loc_1388_pop_0,1.501814,1.258711,-0.162156,3.361490
alpha_loc_1389_pop_0,2.024224,2.014054,0.664090,3.776333
alpha_loc_1390_pop_0,2.205504,2.138126,0.907523,3.741890
alpha_loc_1391_pop_0,0.885440,0.764137,-0.414730,2.627722
alpha_loc_1392_pop_0,1.294415,1.252698,0.126824,2.787871
alpha_loc_1393_pop_0,1.185675,0.905693,-0.769513,3.223823
alpha_loc_1394_pop_0,-0.042452,0.148834,-2.895752,1.401341
alpha_loc_1395_pop_0,0.806952,1.001858,-1.923350,2.615117
alpha_loc_1396_pop_0,-1.092734,-1.055144,-2.332069,-0.187069
alpha_loc_1397_pop_0,-1.211959,-1.251044,-2.412558,0.026728
alpha_loc_1398_pop_0,-0.970119,-0.958649,-2.120036,0.029026
alpha_loc_1399_pop_0,-0.342261,-0.316587,-1.632714,0.793402
alpha_loc_1400_pop_0,0.815982,1.114328,-1.668667,3.169508
alpha_loc_1401_pop_0,-0.730979,-0.594578,-3.540554,1.377082
alpha_loc_1402_pop_0,-0.625293,-0.628110,-3.090754,1.294068
alpha_loc_1403_pop_0,0.205830,0.083785,-0.409016,1.834526
alpha_loc_1404_pop_0,-0.151695,-0.170764,-0.696077,0.452394
alpha_loc_1405_pop_0,-0.580457,-0.495085,-1.935566,0.401136
alpha_loc_1406_pop_0,0.475405,0.460164,-0.075312,1.148430
alpha_loc_1407_pop_0,-0.172514,-0.176093,-0.684830,0.339614
alpha_loc_1408_pop_0,1.028813,0.751508,-0.227278,2.945644
alpha_loc_1409_pop_0,-0.990334,-0.917748,-2.422070,0.152333
alpha_loc_1410_pop_0,-0.194286,-0.234574,-1.652953,1.320540
alpha_loc_1411_pop_0,-0.341472,-0.477114,-1.472443,1.336171
alpha_loc_1412_pop_0,1.356551,1.290115,-0.188214,3.135136
alpha_loc_1413_pop_0,-0.616180,-0.697033,-3.051996,2.548342
alpha_loc_1414_pop_0,-0.615050,-0.919767,-2.348609,1.300382
alpha_loc_1415_pop_0,-0.599879,-0.497439,-2.287079,0.558405
alpha_loc_1416_pop_0,0.821001,0.733536,-1.039354,3.269258
alpha_loc_1417_pop_0,-0.308383,-0.217801,-2.238969,0.694629
alpha_loc_1418_pop_0,1.656141,1.639244,0.204536,2.973333
alpha_loc_1419_pop_0,0.801139,0.596855,-0.697731,2.834170
alpha_loc_1420_pop_0,-0.024649,0.006878,-0.757047,0.556294
alpha_loc_1421_pop_0,1.113904,1.235248,-3.036743,4.281117
alpha_loc_1422_pop_0,1.361694,1.160616,-0.069668,3.493100
alpha_loc_1423_pop_0,-0.309728,-0.506359,-2.963563,1.773279
alpha_loc_1424_pop_0,0.743902,0.472684,-0.493953,2.402482
alpha_loc_1425_pop_0,3.417437,3.308228,2.059904,5.785789
alpha_loc_1426_pop_0,0.566688,0.465290,-0.658000,2.233647
alpha_loc_1427_pop_0,-0.904422,-0.935871,-2.472444,0.799767
alpha_loc_1428_pop_0,0.726739,0.842499,-1.864911,3.320649
alpha_loc_1429_pop_0,1.610641,1.570367,0.243436,3.208124
alpha_loc_1430_pop_0,-0.207173,-0.171833,-1.078752,0.457878
alpha_loc_1431_pop_0,0.743928,0.488840,-0.614708,3.458584
alpha_loc_1432_pop_0,0.820051,0.797938,0.282744,1.375282
alpha_loc_1433_pop_0,-0.182664,-0.191204,-0.752170,0.431667
alpha_loc_1434_pop_0,1.167506,1.165412,0.015946,2.329483
alpha_loc_1435_pop_0,2.852807,2.936333,1.419951,4.140658
alpha_loc_1436_pop_0,-0.340159,-0.413826,-1.909332,1.190587
alpha_loc_1437_pop_0,-0.579664,-0.530300,-2.064603,0.475541
alpha_loc_1438_pop_0,-0.554703,-0.530079,-2.355626,1.171272
alpha_loc_1439_pop_0,0.005839,0.050148,-0.936178,0.658463
alpha_loc_1440_pop_0,0.107945,0.082687,-0.689741,1.021282
alpha_loc_1441_pop_0,-0.078860,-0.095722,-0.589371,0.530919
alpha_loc_1442_pop_0,-0.108278,-0.043159,-1.239798,0.612938
alpha_loc_1443_pop_0,1.672834,1.721527,-0.177530,3.312759
alpha_loc_1444_pop_0,1.123099,0.932106,-0.456224,2.974788
alpha_loc_1445_pop_0,1.375570,1.626132,-0.598171,2.950258
alpha_loc_1446_pop_0,-0.765518,-0.795397,-1.829338,0.451164
alpha_loc_1447_pop_0,0.288106,0.272338,-0.242897,0.825607
alpha_loc_1448_pop_0,0.545027,0.027488,-1.697640,3.616368
alpha_loc_1449_pop_0,-0.820871,-1.181049,-3.059011,2.591842
alpha_loc_1450_pop_0,0.375692,0.468939,-2.248161,2.492403
alpha_loc_1451_pop_0,-0.929085,-1.095571,-2.459832,1.182518
alpha_loc_1452_pop_0,-0.788683,-0.803179,-2.208662,0.270104
alpha_loc_1453_pop_0,-1.283555,-1.334602,-2.277382,-0.120455
alpha_loc_1454_pop_0,-0.869376,-1.088469,-2.354887,0.986222
alpha_loc_1455_pop_0,-0.984440,-0.967938,-2.240742,0.012612
alpha_loc_1456_pop_0,0.186690,0.427740,-2.425072,1.969109
alpha_loc_1457_pop_0,-0.125278,-0.000623,-1.826709,1.400992
alpha_loc_1458_pop_0,-0.243413,-0.110723,-2.115684,1.711298
alpha_loc_1459_pop_0,1.334137,1.706805,-0.877539,3.064842
alpha_loc_1460_pop_0,0.849186,0.977982,-0.590033,2.073351
alpha_loc_1461_pop_0,-0.182042,-0.209994,-1.279676,0.773520
alpha_loc_1462_pop_0,-0.445413,-0.426422,-2.317133,1.433490
alpha_loc_1463_pop_0,1.183964,1.013955,-1.060428,3.396756
alpha_loc_1464_pop_0,0.217277,0.173871,-1.799919,1.931979
alpha_loc_1465_pop_0,0.112687,-0.001719,-2.240312,2.164868
alpha_loc_1466_pop_0,0.549345,0.520397,-0.628290,1.988232
alpha_loc_1467_pop_0,0.593565,0.560287,-0.528975,1.915627
alpha_loc_1468_pop_0,0.718874,0.697788,-1.107924,2.652294
alpha_loc_1469_pop_0,1.498358,1.295748,-0.295510,3.344956
alpha_loc_1470_pop_0,0.241353,0.504318,-4.318035,3.050736
alpha_loc_1471_pop_0,-1.209796,-1.396908,-2.366650,0.271305
alpha_loc_1472_pop_0,-0.229816,-0.204893,-1.326936,0.743043
alpha_loc_1473_pop_0,0.458606,0.627323,-1.455061,1.880847
alpha_loc_1474_pop_0,0.558260,0.613340,-0.541869,1.821296
