param,mean,median,0.950_CI_LB,0.950_CI_UB
gamma-quantile_param_1787,0.412505,0.385152,0.040665,0.866418
gamma-quantile_param_1788,0.508241,0.505287,0.421188,0.606261
gamma-quantile_param_1789,0.581996,0.582168,0.486444,0.685204
gamma-quantile_param_1790,0.546172,0.545881,0.443952,0.640430
gamma-quantile_param_1791,0.476484,0.453783,0.196218,0.933243
gamma-quantile_param_1792,0.283004,0.171195,0.003428,0.897409
gamma-quantile_param_1793,0.347304,0.330737,0.094860,0.654242
gamma-quantile_param_1794,0.574702,0.554291,0.365626,0.874924
gamma-quantile_param_1795,0.553034,0.554556,0.452396,0.650852
gamma-quantile_param_1796,0.389147,0.252348,0.000846,0.973222
gamma-quantile_param_1797,0.460277,0.566336,0.010945,0.804078
gamma-quantile_param_1798,0.533753,0.547046,0.260775,0.748230
gamma-quantile_param_1799,0.476978,0.473754,0.318409,0.655745
gamma-quantile_param_1800,0.630483,0.654310,0.297689,0.856942
gamma-quantile_param_1801,0.468523,0.471449,0.219016,0.732907
gamma-quantile_param_1802,0.624822,0.648231,0.270095,0.840620
gamma-quantile_param_1803,0.454651,0.454978,0.002065,0.955266
gamma-quantile_param_1804,0.338504,0.331123,0.205195,0.507642
gamma-quantile_param_1805,0.496408,0.468705,0.094932,0.976144
gamma-quantile_param_1806,0.408745,0.401498,0.170082,0.672105
gamma-quantile_param_1807,0.539736,0.540897,0.268816,0.785577
gamma-quantile_param_1808,0.339526,0.267330,0.015441,0.894979
gamma-quantile_param_1809,0.544893,0.564431,0.066255,0.938695
gamma-quantile_param_1810,0.641687,0.656375,0.184417,0.990837
gamma-quantile_param_1811,0.560795,0.557161,0.289782,0.842749
gamma-quantile_param_1812,0.801689,0.937463,0.087316,0.999141
gamma-quantile_param_1813,0.497621,0.495007,0.363045,0.629855
gamma-quantile_param_1814,0.540967,0.539083,0.342809,0.766284
gamma-quantile_param_1815,0.750297,0.755959,0.320261,0.998959
gamma-quantile_param_1816,0.278923,0.244045,0.008780,0.801737
gamma-quantile_param_1817,0.506287,0.607507,0.010456,0.970864
gamma-quantile_param_1818,0.802280,0.817102,0.555425,0.982922
gamma-quantile_param_1819,0.613458,0.608671,0.394690,0.821676
gamma-quantile_param_1820,0.735643,0.796238,0.375306,0.953001
gamma-quantile_param_1821,0.434086,0.431419,0.371682,0.521978
gamma-quantile_param_1822,0.445310,0.445723,0.343597,0.536339
gamma-quantile_param_1823,0.727758,0.857850,0.115189,0.940434
gamma-quantile_param_1824,0.269974,0.260768,0.023674,0.580375
gamma-quantile_param_1825,0.529175,0.524029,0.220916,0.827462
gamma-quantile_param_1826,0.477696,0.480751,0.324352,0.614312
gamma-quantile_param_1827,0.642826,0.634335,0.355944,0.947335
gamma-quantile_param_1828,0.372978,0.371646,0.043219,0.797042
gamma-quantile_param_1829,0.375188,0.380591,0.026392,0.732240
gamma-quantile_param_1830,0.569334,0.570580,0.412118,0.731182
gamma-quantile_param_1831,0.491600,0.496210,0.105286,0.855906
gamma-quantile_param_1832,0.453386,0.454853,0.285702,0.627973
gamma-quantile_param_1833,0.509144,0.507107,0.361182,0.660775
gamma-quantile_param_1834,0.725906,0.782064,0.195459,0.977739
gamma-quantile_param_1835,0.358059,0.297369,0.009512,0.943501
gamma-quantile_param_1836,0.679155,0.824458,0.071019,0.972016
gamma-quantile_param_1837,0.846867,0.852599,0.705933,0.967169
gamma-quantile_param_1838,0.506439,0.576403,0.076384,0.800985
gamma-quantile_param_1839,0.533303,0.514382,0.053199,0.982377
gamma-quantile_param_1840,0.588186,0.626300,0.142002,0.962505
gamma-quantile_param_1841,0.539538,0.608985,0.042427,0.941246
gamma-quantile_param_1842,0.385277,0.397709,0.159756,0.527329
gamma-quantile_param_1843,0.373529,0.219652,0.027499,0.830787
gamma-quantile_param_1844,0.533425,0.530374,0.426380,0.640567
gamma-quantile_param_1845,0.516399,0.521465,0.372253,0.635604
gamma-quantile_param_1846,0.455564,0.454742,0.360212,0.547242
gamma-quantile_param_1847,0.842379,0.853487,0.687010,0.953458
gamma-quantile_param_1848,0.504505,0.498495,0.340466,0.707702
gamma-quantile_param_1849,0.482334,0.525962,0.115747,0.793429
gamma-quantile_param_1850,0.076999,0.046250,0.001756,0.520750
gamma-quantile_param_1851,0.500421,0.522139,0.044978,0.942445
gamma-quantile_param_1852,0.177208,0.150450,0.001971,0.502721
gamma-quantile_param_1853,0.539444,0.555786,0.039519,0.944370
gamma-quantile_param_1854,0.088501,0.057551,0.002975,0.369057
gamma-quantile_param_1855,0.152674,0.119370,0.003888,0.431064
gamma-quantile_param_1856,0.082294,0.057722,0.001790,0.342967
gamma-quantile_param_1857,0.243001,0.205479,0.005693,0.697160
gamma-quantile_param_1858,0.674045,0.770606,0.007888,0.995368
gamma-quantile_param_1859,0.490421,0.501939,0.042611,0.878987
gamma-quantile_param_1860,0.755582,0.830970,0.164489,0.985028
gamma-quantile_param_1861,0.404993,0.342079,0.047767,0.944005
gamma-quantile_param_1862,0.814548,0.927549,0.376757,0.999942
gamma-quantile_param_1863,0.611279,0.566027,0.145250,0.997570
gamma-quantile_param_1864,0.381296,0.371915,0.038904,0.807534
gamma-quantile_param_1865,0.598871,0.630625,0.132609,0.955821
gamma-quantile_param_1866,0.664696,0.711980,0.151118,0.983018
gamma-quantile_param_1867,0.652249,0.673529,0.182565,0.988554
gamma-quantile_param_1868,0.802713,0.858129,0.283217,0.998911
gamma-quantile_param_1869,0.656409,0.706358,0.105001,0.998286
gamma-quantile_param_1870,0.486454,0.451568,0.027743,0.989544
gamma-quantile_param_1871,0.575933,0.622944,0.022379,0.969328
gamma-quantile_param_1872,0.515727,0.553914,0.083508,0.886675
gamma-quantile_param_1873,0.603814,0.708284,0.033438,0.998760
gamma-quantile_param_1874,0.411465,0.408142,0.298247,0.550105
gamma-quantile_param_1875,0.816609,0.818020,0.674379,0.942553
gamma-quantile_param_1876,0.580498,0.670884,0.019202,0.975866
gamma-quantile_param_1877,0.895669,0.912265,0.707409,0.989241
gamma-quantile_param_1878,0.479745,0.440259,0.020231,0.990730
gamma-quantile_param_1879,0.578589,0.696279,0.009674,0.956755
gamma-quantile_param_1880,0.501216,0.504379,0.010520,0.941082
gamma-quantile_param_1881,0.403784,0.330498,0.006160,0.990020
gamma-quantile_param_1882,0.961631,0.972891,0.847333,0.998243
gamma-quantile_param_1883,0.464283,0.466569,0.006085,0.954311
gamma-quantile_param_1884,0.318964,0.286410,0.042960,0.753505
gamma-quantile_param_1885,0.342504,0.228936,0.000369,0.971396
gamma-quantile_param_1886,0.183241,0.092083,0.000181,0.810277
gamma-quantile_param_1887,0.145325,0.098768,0.000176,0.501353
gamma-quantile_param_1888,0.184542,0.082110,0.000977,0.741510
gamma-quantile_param_1889,0.176707,0.079944,0.000165,0.846269
gamma-quantile_param_1890,0.508622,0.482140,0.052697,0.994549
gamma-quantile_param_1891,0.270114,0.146644,0.005734,0.891921
gamma-quantile_param_1892,0.645137,0.683399,0.126553,0.997024
gamma-quantile_param_1893,0.789938,0.878551,0.243511,0.995765
gamma-quantile_param_1894,0.942634,0.971510,0.735641,0.999568
gamma-quantile_param_1895,0.733447,0.781160,0.200115,0.968602
gamma-quantile_param_1896,0.519584,0.524391,0.038756,0.933093
gamma-quantile_param_1897,0.208551,0.149330,0.009548,0.647107
gamma-quantile_param_1898,0.487366,0.506647,0.006268,0.964494
gamma-quantile_param_1899,0.301947,0.270364,0.005464,0.775151
gamma-quantile_param_1900,0.408338,0.397322,0.113779,0.730065
gamma-quantile_param_1901,0.408857,0.415077,0.033755,0.753246
gamma-quantile_param_1902,0.510651,0.507545,0.241351,0.824272
gamma-quantile_param_1903,0.691154,0.703033,0.408347,0.896291
gamma-quantile_param_1904,0.275174,0.275882,0.013360,0.528891
gamma-quantile_param_1905,0.748460,0.770015,0.310771,0.996005
gamma-quantile_param_1906,0.917604,0.954297,0.752532,0.999296
gamma-quantile_param_1907,0.210470,0.140297,0.001616,0.700479
gamma-quantile_param_1908,0.255061,0.166010,0.008210,0.796885
gamma-quantile_param_1909,0.411078,0.419881,0.041498,0.723193
gamma-quantile_param_1910,0.788402,0.792439,0.661066,0.891366
gamma-quantile_param_1911,0.770835,0.770379,0.588396,0.928175
gamma-quantile_param_1912,0.794934,0.797864,0.667902,0.923659
gamma-quantile_param_1913,0.453500,0.451741,0.278178,0.616747
gamma-quantile_param_1914,0.857156,0.871497,0.671923,0.964354
gamma-quantile_param_1915,0.755013,0.762131,0.607916,0.888708
gamma-quantile_param_1916,0.430927,0.448513,0.115595,0.663273
gamma-quantile_param_1917,0.460670,0.471833,0.009869,0.868250
gamma-quantile_param_1918,0.555325,0.598886,0.042284,0.977371
gamma-quantile_param_1919,0.628674,0.690362,0.122461,0.933594
gamma-quantile_param_1920,0.332545,0.311522,0.047533,0.827069
gamma-quantile_param_1921,0.373994,0.368506,0.013116,0.964711
gamma-quantile_param_1922,0.179317,0.173177,0.026359,0.411450
gamma-quantile_param_1923,0.617687,0.659433,0.102718,0.924067
gamma-quantile_param_1924,0.212742,0.193531,0.007780,0.607964
gamma-quantile_param_1925,0.120047,0.079008,0.004519,0.516548
gamma-quantile_param_1926,0.644192,0.598034,0.204027,0.976734
gamma-quantile_param_1927,0.355194,0.343417,0.025012,0.723629
gamma-quantile_param_1928,0.180402,0.073338,0.002009,0.726796
gamma-quantile_param_1929,0.154917,0.049097,0.000444,0.982732
gamma-quantile_param_1930,0.373145,0.277587,0.005717,0.996544
gamma-quantile_param_1931,0.728280,0.768056,0.327581,0.978989
gamma-quantile_param_1932,0.903220,0.936703,0.664581,0.991053
gamma-quantile_param_1933,0.093969,0.042097,0.000335,0.541986
gamma-quantile_param_1934,0.118978,0.021216,0.000210,0.760244
gamma-quantile_param_1935,0.141432,0.017116,0.000055,0.937691
gamma-quantile_param_1936,0.192703,0.061191,0.001322,0.888224
gamma-quantile_param_1937,0.294076,0.180070,0.000097,0.953694
gamma-quantile_param_1938,0.656138,0.772905,0.141291,0.998181
gamma-quantile_param_1939,0.515313,0.570136,0.016461,0.990952
gamma-quantile_param_1940,0.808443,0.876820,0.351951,0.999996
gamma-quantile_param_1941,0.701420,0.695106,0.289913,0.989475
gamma-quantile_param_1942,0.572306,0.575553,0.058326,0.967751
gamma-quantile_param_1943,0.718622,0.761267,0.226544,0.998365
gamma-quantile_param_1944,0.479465,0.424090,0.003134,0.982155
gamma-quantile_param_1945,0.330396,0.278478,0.010085,0.813189
gamma-quantile_param_1946,0.702359,0.731479,0.251152,0.966695
gamma-quantile_param_1947,0.331027,0.272009,0.005859,0.942103
gamma-quantile_param_1948,0.552649,0.578122,0.027026,0.970392
gamma-quantile_param_1949,0.801955,0.861844,0.363602,0.983243
gamma-quantile_param_1950,0.467444,0.424053,0.014126,0.981709
gamma-quantile_param_1951,0.444040,0.438701,0.002891,0.982523
gamma-quantile_param_1952,0.821739,0.915511,0.259870,0.993651
gamma-quantile_param_1953,0.657853,0.857357,0.045564,0.995525
gamma-quantile_param_1954,0.389278,0.320422,0.039191,0.852622
gamma-quantile_param_1955,0.242570,0.194386,0.000253,0.760468
gamma-quantile_param_1956,0.204558,0.091426,0.000978,0.813945
gamma-quantile_param_1957,0.550960,0.555659,0.185478,0.959556
gamma-quantile_param_1958,0.217090,0.156323,0.027300,0.669145
gamma-quantile_param_1959,0.687789,0.773013,0.259064,0.996424
gamma-quantile_param_1960,0.198014,0.092720,0.003396,0.656412
gamma-quantile_param_1961,0.193422,0.069255,0.000401,0.787562
gamma-quantile_param_1962,0.249137,0.036262,0.000129,0.976546
gamma-quantile_param_1963,0.371147,0.319717,0.053688,0.856830
gamma-quantile_param_1964,0.715102,0.775289,0.209336,0.999790
gamma-quantile_param_1965,0.553477,0.540446,0.040740,0.987582
gamma-quantile_param_1966,0.726909,0.822466,0.134005,0.999996
gamma-quantile_param_1967,0.647039,0.688386,0.059223,0.989022
gamma-quantile_param_1968,0.757282,0.804367,0.289512,0.996576
gamma-quantile_param_1969,0.890974,0.938447,0.464896,0.997760
gamma-quantile_param_1970,0.690913,0.734613,0.176448,0.996142
gamma-quantile_param_1971,0.571879,0.564422,0.078227,0.993506
gamma-quantile_param_1972,0.590888,0.607962,0.090512,0.992559
gamma-quantile_param_1973,0.714411,0.745428,0.286079,0.995518
gamma-quantile_param_1974,0.766171,0.856277,0.118475,0.998817
gamma-quantile_param_1975,0.719981,0.776088,0.182294,0.991185
gamma-quantile_param_1976,0.710417,0.751554,0.159695,0.999538
gamma-quantile_param_1977,0.732007,0.790675,0.184345,0.997841
gamma-quantile_param_1978,0.425160,0.400206,0.036353,0.871034
gamma-quantile_param_1979,0.340023,0.260218,0.001629,0.983053
gamma-quantile_param_1980,0.239408,0.220598,0.002285,0.692235
gamma-quantile_param_1981,0.568168,0.561801,0.174069,0.910711
gamma-quantile_param_1982,0.429650,0.385681,0.108122,0.881374
gamma-quantile_param_1983,0.697589,0.710086,0.243355,0.993139
gamma-quantile_param_1984,0.296393,0.208803,0.014599,0.820069
gamma-quantile_param_1985,0.263029,0.220707,0.012570,0.643040
gamma-quantile_param_1986,0.264390,0.163912,0.019544,0.784319
gamma-quantile_param_1987,0.207842,0.142079,0.004923,0.709410
gamma-quantile_param_1988,0.450994,0.429784,0.001534,0.985024
gamma-quantile_param_1989,0.624945,0.641144,0.219653,0.986409
gamma-quantile_param_1990,0.405624,0.399985,0.005565,0.947898
gamma-quantile_param_1991,0.447718,0.436096,0.255766,0.692066
gamma-quantile_param_1992,0.853212,0.861856,0.654706,0.991811
gamma-quantile_param_1993,0.759973,0.808149,0.247902,0.968642
gamma-quantile_param_1994,0.648857,0.767888,0.005380,0.963702
gamma-quantile_param_1995,0.593869,0.598400,0.268846,0.892400
gamma-quantile_param_1996,0.640605,0.641828,0.508730,0.768762
gamma-quantile_param_1997,0.419323,0.413338,0.283901,0.587697
gamma-quantile_param_1998,0.161879,0.133728,0.028503,0.490522
gamma-quantile_param_1999,0.815995,0.908300,0.365295,0.993440
gamma-quantile_param_2000,0.209910,0.144042,0.007172,0.693708
gamma-quantile_param_2001,0.232686,0.061013,0.001347,0.833855
gamma-quantile_param_2002,0.620685,0.709154,0.031367,0.962655
gamma-quantile_param_2003,0.647169,0.731824,0.149489,0.990311
gamma-quantile_param_2004,0.478879,0.447955,0.008786,0.999083
gamma-quantile_param_2005,0.495243,0.517704,0.013917,0.962033
gamma-quantile_param_2006,0.532294,0.572965,0.003726,0.989360
gamma-quantile_param_2007,0.519711,0.516373,0.054091,0.987434
gamma-quantile_param_2008,0.681312,0.746954,0.128945,0.994555
gamma-quantile_param_2009,0.556325,0.599613,0.038236,0.986310
gamma-quantile_param_2010,0.531370,0.554434,0.000269,0.982545
gamma-quantile_param_2011,0.625949,0.725137,0.043059,0.998839
gamma-quantile_param_2012,0.619128,0.710110,0.022560,0.998680
gamma-quantile_param_2013,0.542669,0.530061,0.106510,0.993462
gamma-quantile_param_2014,0.319506,0.167048,0.005045,0.968004
gamma-quantile_param_2015,0.717341,0.749145,0.319354,0.980392
gamma-quantile_param_2016,0.404055,0.411884,0.041947,0.746708
gamma-quantile_param_2017,0.417881,0.346075,0.005285,0.989370
gamma-quantile_param_2018,0.744467,0.912545,0.006390,0.996632
gamma-quantile_param_2019,0.631472,0.633297,0.159265,0.997336
gamma-quantile_param_2020,0.338886,0.313610,0.068080,0.677629
gamma-quantile_param_2021,0.249292,0.224808,0.008460,0.610112
gamma-quantile_param_2022,0.461325,0.443610,0.033794,0.942329
gamma-quantile_param_2023,0.230844,0.210137,0.013703,0.556869
gamma-quantile_param_2024,0.197101,0.146500,0.001801,0.613764
gamma-quantile_param_2025,0.561092,0.527516,0.279009,0.911536
gamma-quantile_param_2026,0.436126,0.381654,0.046676,0.938177
gamma-quantile_param_2027,0.397170,0.343485,0.041359,0.887210
gamma-quantile_param_2028,0.702108,0.882951,0.087801,0.999319
gamma-quantile_param_2029,0.288444,0.247502,0.009996,0.810072
gamma-quantile_param_2030,0.131283,0.067749,0.000618,0.674624
gamma-quantile_param_2031,0.078360,0.036552,0.000401,0.383637
gamma-quantile_param_2032,0.101297,0.048632,0.000363,0.497676
gamma-quantile_param_2033,0.630144,0.651124,0.140377,0.963114
gamma-quantile_param_2034,0.614506,0.598380,0.242013,0.963263
gamma-quantile_param_2035,0.209672,0.175378,0.014915,0.622550
gamma-quantile_param_2036,0.720923,0.695209,0.464190,0.991901
gamma-quantile_param_2037,0.460796,0.428821,0.043238,0.999402
gamma-quantile_param_2038,0.313699,0.324398,0.026570,0.584707
gamma-quantile_param_2039,0.616076,0.607764,0.386762,0.870551
gamma-quantile_param_2040,0.446254,0.444411,0.039268,0.820125
gamma-quantile_param_2041,0.635591,0.694508,0.131382,0.959216
gamma-quantile_param_2042,0.726042,0.791987,0.197259,0.986234
gamma-quantile_param_2043,0.734791,0.778284,0.259862,0.990816
gamma-quantile_param_2044,0.269410,0.136781,0.001553,0.905960
gamma-quantile_param_2045,0.399485,0.293873,0.014805,0.957561
gamma-quantile_param_2046,0.486118,0.493337,0.035358,0.961432
gamma-quantile_param_2047,0.437265,0.411769,0.011112,0.962136
gamma-quantile_param_2048,0.385701,0.205111,0.009152,0.996008
gamma-quantile_param_2049,0.268899,0.220290,0.007848,0.744262
gamma-quantile_param_2050,0.518320,0.515936,0.133446,0.909358
gamma-quantile_param_2051,0.667930,0.705389,0.214680,0.994112
gamma-quantile_param_2052,0.237915,0.192142,0.022712,0.614401
gamma-quantile_param_2053,0.351676,0.226703,0.040346,0.947321
gamma-quantile_param_2054,0.112996,0.082899,0.004475,0.357048
gamma-quantile_param_2055,0.205192,0.136230,0.012264,0.805891
gamma-quantile_param_2056,0.214928,0.182755,0.002636,0.633813
gamma-quantile_param_2057,0.647848,0.780017,0.027785,0.998361
gamma-quantile_param_2058,0.377479,0.224442,0.008118,0.958651
gamma-quantile_param_2059,0.712795,0.791846,0.019988,0.969402
gamma-quantile_param_2060,0.526860,0.528423,0.284455,0.821548
gamma-quantile_param_2061,0.286182,0.215941,0.025844,0.847453
gamma-quantile_param_2062,0.685985,0.730440,0.175411,0.992461
gamma-quantile_param_2063,0.797050,0.859078,0.303945,0.995092
gamma-quantile_param_2064,0.701057,0.703008,0.294146,0.993760
gamma-quantile_param_2065,0.511144,0.521477,0.070747,0.855000
gamma-quantile_param_2066,0.865014,0.903701,0.474611,0.997040
gamma-quantile_param_2067,0.285982,0.313444,0.008856,0.581697
gamma-quantile_param_2068,0.440106,0.433673,0.016057,0.967341
gamma-quantile_param_2069,0.253937,0.106853,0.004269,0.833387
gamma-quantile_param_2070,0.198515,0.131132,0.001209,0.783020
gamma-quantile_param_2071,0.338358,0.266184,0.006427,0.922460
gamma-quantile_param_2072,0.541348,0.565384,0.211501,0.744537
gamma-quantile_param_2073,0.486438,0.478592,0.043503,0.848963
gamma-quantile_param_2074,0.750876,0.817363,0.290840,0.992306
gamma-quantile_param_2075,0.447554,0.441396,0.099351,0.835030
gamma-quantile_param_2076,0.140680,0.100276,0.003553,0.547631
gamma-quantile_param_2077,0.305778,0.245792,0.006418,0.837445
gamma-quantile_param_2078,0.309886,0.293339,0.104617,0.627780
gamma-quantile_param_2079,0.690639,0.886134,0.002367,0.992759
gamma-quantile_param_2080,0.203239,0.047598,0.000496,0.890940
gamma-quantile_param_2081,0.297622,0.274188,0.062196,0.643813
gamma-quantile_param_2082,0.332017,0.316336,0.102172,0.683913
gamma-quantile_param_2083,0.338978,0.256629,0.003302,0.917849
gamma-quantile_param_2084,0.638556,0.836317,0.008947,0.991139
gamma-quantile_param_2085,0.441745,0.434297,0.002139,0.992933
gamma-quantile_param_2086,0.560503,0.485190,0.008979,0.981171
gamma-quantile_param_2087,0.364420,0.360088,0.186079,0.576218
gamma-quantile_param_2088,0.277031,0.182406,0.002291,0.869568
gamma-quantile_param_2089,0.569410,0.573371,0.088965,0.938798
gamma-quantile_param_2090,0.526490,0.525641,0.278037,0.807834
gamma-quantile_param_2091,0.515674,0.513699,0.326547,0.703112
gamma-quantile_param_2092,0.710671,0.750998,0.143848,0.997149
gamma-quantile_param_2093,0.698801,0.888568,0.016814,0.998441
gamma-quantile_param_2094,0.341519,0.279565,0.002039,0.940807
gamma-quantile_param_2095,0.660467,0.918247,0.004277,0.997706
gamma-quantile_param_2096,0.490141,0.479454,0.024172,0.966447
gamma-quantile_param_2097,0.409689,0.251398,0.000446,0.992903
gamma-quantile_param_2098,0.523225,0.532216,0.032671,0.977278
gamma-quantile_param_2099,0.440441,0.397113,0.000986,0.982706
gamma-quantile_param_2100,0.478968,0.474220,0.166625,0.827714
gamma-quantile_param_2101,0.475253,0.469219,0.211237,0.761667
gamma-quantile_param_2102,0.764498,0.908789,0.068699,0.998808
gamma-quantile_param_2103,0.205360,0.166658,0.041564,0.563943
gamma-quantile_param_2104,0.278021,0.198774,0.005773,0.874558
gamma-quantile_param_2105,0.407703,0.397103,0.005204,0.911978
gamma-quantile_param_2106,0.238819,0.215746,0.000222,0.650666
gamma-quantile_param_2107,0.343036,0.309865,0.073994,0.737353
gamma-quantile_param_2108,0.519817,0.584473,0.000265,0.954794
gamma-quantile_param_2109,0.380197,0.393233,0.002124,0.804025
gamma-quantile_param_2110,0.878292,0.893561,0.668424,0.989470
gamma-quantile_param_2111,0.947572,0.980839,0.678187,0.999773
gamma-quantile_param_2112,0.972820,0.980586,0.902783,0.998945
gamma-quantile_param_2113,0.368513,0.294432,0.017430,0.916068
gamma-quantile_param_2114,0.276187,0.184987,0.012163,0.892115
gamma-quantile_param_2115,0.703394,0.693964,0.325853,0.989224
gamma-quantile_param_2116,0.456381,0.320834,0.017312,0.952529
gamma-quantile_param_2117,0.454926,0.421282,0.049745,0.940264
gamma-quantile_param_2118,0.455361,0.295031,0.003385,0.999524
gamma-quantile_param_2119,0.520308,0.570629,0.007530,0.999939
gamma-quantile_param_2120,0.883686,0.994965,0.122444,0.999974
gamma-quantile_param_2121,0.797842,0.953491,0.224721,0.999883
gamma-quantile_param_2122,0.725921,0.725291,0.356539,0.989368
gamma-quantile_param_2123,0.361940,0.268354,0.014769,0.904453
gamma-quantile_param_2124,0.177648,0.152662,0.012118,0.525459
gamma-quantile_param_2125,0.258440,0.239304,0.027481,0.621464
gamma-quantile_param_2126,0.598728,0.580520,0.257982,0.982863
gamma-quantile_param_2127,0.315755,0.307270,0.080177,0.587586
gamma-quantile_param_2128,0.510869,0.520585,0.028735,0.951539
gamma-quantile_param_2129,0.497687,0.472109,0.015869,0.963384
gamma-quantile_param_2130,0.777299,0.747401,0.482746,0.999473
gamma-quantile_param_2131,0.860161,0.937360,0.388499,0.993899
gamma-quantile_param_2132,0.566383,0.642261,0.118225,0.903810
gamma-quantile_param_2133,0.482648,0.488934,0.102099,0.812529
gamma-quantile_param_2134,0.305645,0.151428,0.000940,0.874770
gamma-quantile_param_2135,0.344656,0.279741,0.003513,0.896169
gamma-quantile_param_2136,0.317249,0.188946,0.001619,0.857628
gamma-quantile_param_2137,0.515673,0.510304,0.203924,0.827260
gamma-quantile_param_2138,0.723366,0.766979,0.248591,0.962194
gamma-quantile_param_2139,0.666482,0.736202,0.014646,0.950292
gamma-quantile_param_2140,0.330972,0.289930,0.071372,0.768891
gamma-quantile_param_2141,0.158182,0.137204,0.017731,0.394968
gamma-quantile_param_2142,0.369393,0.283072,0.052812,0.981676
gamma-quantile_param_2143,0.498208,0.559324,0.012795,0.860134
gamma-quantile_param_2144,0.492971,0.467272,0.061960,0.983068
gamma-quantile_param_2145,0.356530,0.337186,0.072082,0.777889
gamma-quantile_param_2146,0.620608,0.657660,0.087553,0.970036
gamma-quantile_param_2147,0.699030,0.706883,0.293340,0.988223
gamma-quantile_param_2148,0.598991,0.633917,0.066162,0.932392
gamma-quantile_param_2149,0.715555,0.778249,0.206557,0.999875
gamma-quantile_param_2150,0.523441,0.566028,0.007357,0.999968
gamma-quantile_param_2151,0.657029,0.665570,0.159604,0.999601
gamma-quantile_param_2152,0.841488,0.868717,0.585610,0.991786
gamma-quantile_param_2153,0.827453,0.834095,0.627318,0.982711
gamma-quantile_param_2154,0.538233,0.551224,0.141166,0.882356
gamma-quantile_param_2155,0.555010,0.563415,0.022385,0.991081
gamma-quantile_param_2156,0.446202,0.423847,0.007387,0.958386
gamma-quantile_param_2157,0.196975,0.130516,0.001883,0.700207
gamma-quantile_param_2158,0.295693,0.224180,0.006002,0.830195
gamma-quantile_param_2159,0.273159,0.185488,0.004956,0.937927
gamma-quantile_param_2160,0.356205,0.237587,0.011823,0.945528
gamma-quantile_param_2161,0.369057,0.317047,0.011425,0.901168
gamma-quantile_param_2162,0.273383,0.211412,0.004979,0.773012
gamma-quantile_param_2163,0.270502,0.213468,0.002828,0.869166
gamma-quantile_param_2164,0.684784,0.730367,0.261553,0.975485
gamma-quantile_param_2165,0.414297,0.408104,0.010685,0.861203
gamma-quantile_param_2166,0.583455,0.639876,0.023120,0.946337
gamma-quantile_param_2167,0.737356,0.809124,0.197733,0.998578
gamma-quantile_param_2168,0.472319,0.484162,0.041065,0.886108
gamma-quantile_param_2169,0.481048,0.478489,0.056592,0.899158
gamma-quantile_param_2170,0.673229,0.681346,0.465140,0.850809
gamma-quantile_param_2171,0.822053,0.855683,0.478164,0.990564
gamma-quantile_param_2172,0.505339,0.537749,0.032948,0.889794
gamma-quantile_param_2173,0.560116,0.576858,0.037252,0.984547
gamma-quantile_param_2174,0.558580,0.603441,0.063964,0.951563
gamma-quantile_param_2175,0.566374,0.565286,0.400480,0.727248
gamma-quantile_param_2176,0.537479,0.522890,0.103042,0.993645
gamma-quantile_param_2177,0.268545,0.225786,0.003956,0.851526
gamma-quantile_param_2178,0.640247,0.753847,0.076274,0.975247
gamma-quantile_param_2179,0.824735,0.873893,0.463989,0.979849
gamma-quantile_param_2180,0.415718,0.379730,0.011605,0.931626
gamma-quantile_param_2181,0.642136,0.657638,0.216673,0.988118
gamma-quantile_param_2182,0.451377,0.383682,0.000305,0.984559
gamma-quantile_param_2183,0.198827,0.066470,0.001555,0.835805
gamma-quantile_param_2184,0.254402,0.208355,0.005173,0.722169
gamma-quantile_param_2185,0.378505,0.284412,0.001960,0.940232
gamma-quantile_param_2186,0.501045,0.603002,0.001090,0.944320
gamma-quantile_param_2187,0.691156,0.720561,0.208810,0.984575
gamma-quantile_param_2188,0.298723,0.228206,0.001861,0.916075
gamma-quantile_param_2189,0.579019,0.796339,0.012744,0.991450
gamma-quantile_param_2190,0.538943,0.529087,0.017313,0.992476
gamma-quantile_param_2191,0.699302,0.782226,0.239707,0.975738
gamma-quantile_param_2192,0.359260,0.335824,0.049287,0.777099
gamma-quantile_param_2193,0.548517,0.609276,0.037081,0.949650
gamma-quantile_param_2194,0.399571,0.322655,0.009739,0.984025
gamma-quantile_param_2195,0.519524,0.544803,0.040755,0.950854
gamma-quantile_param_2196,0.436062,0.415218,0.030229,0.891993
gamma-quantile_param_2197,0.448309,0.448624,0.100090,0.816829
gamma-quantile_param_2198,0.198762,0.158916,0.006408,0.582781
gamma-quantile_param_2199,0.282173,0.205846,0.005935,0.868021
gamma-quantile_param_2200,0.479165,0.453350,0.002948,0.991365
gamma-quantile_param_2201,0.451351,0.466554,0.003102,0.927660
gamma-quantile_param_2202,0.491402,0.534801,0.001691,0.907444
gamma-quantile_param_2203,0.158918,0.069184,0.005024,0.684593
gamma-quantile_param_2204,0.775903,0.811594,0.389842,0.977337
gamma-quantile_param_2205,0.293939,0.265072,0.047046,0.625351
gamma-quantile_param_2206,0.760243,0.761587,0.422293,0.983553
gamma-quantile_param_2207,0.495837,0.490202,0.088196,0.835108
gamma-quantile_param_2208,0.588613,0.619254,0.074609,0.986655
gamma-quantile_param_2209,0.875406,0.921324,0.471900,0.999381
