param,mean,median,0.950_CI_LB,0.950_CI_UB
zeta-quantile_param_1045,0.647702,0.602183,0.441487,0.883379
zeta-quantile_param_1046,0.284044,0.276080,0.191644,0.404566
zeta-quantile_param_1047,0.159212,0.124111,0.041968,0.417262
zeta-quantile_param_1048,0.574820,0.588319,0.422898,0.734890
zeta-quantile_param_1049,0.659256,0.625618,0.480066,0.888171
zeta-quantile_param_1050,0.696563,0.682170,0.558395,0.835086
zeta-quantile_param_1051,0.317960,0.262860,0.049962,0.576157
zeta-quantile_param_1052,0.619243,0.622938,0.358113,0.850808
zeta-quantile_param_1053,0.272807,0.346284,0.020766,0.656945
zeta-quantile_param_1054,0.156390,0.113672,0.039648,0.416799
zeta-quantile_param_1055,0.559081,0.581882,0.333796,0.770998
zeta-quantile_param_1056,0.124946,0.111560,0.034612,0.356474
zeta-quantile_param_1057,0.654987,0.667980,0.455286,0.863046
zeta-quantile_param_1058,0.987461,0.992244,0.955708,0.998394
zeta-quantile_param_1059,0.766244,0.790407,0.575169,0.952473
zeta-quantile_param_1060,0.584392,0.597014,0.338468,0.827497
zeta-quantile_param_1061,0.103189,0.077431,0.006343,0.266727
zeta-quantile_param_1062,0.129877,0.092182,0.013145,0.418042
zeta-quantile_param_1063,0.733342,0.759705,0.484355,0.942099
zeta-quantile_param_1064,0.849373,0.853252,0.694462,0.947915
zeta-quantile_param_1065,0.564009,0.573431,0.404852,0.726208
zeta-quantile_param_1066,0.762175,0.760960,0.657116,0.874648
zeta-quantile_param_1067,0.103778,0.090098,0.033581,0.251905
zeta-quantile_param_1068,0.305834,0.272807,0.182823,0.564688
zeta-quantile_param_1069,0.634319,0.639153,0.396696,0.904859
zeta-quantile_param_1070,0.627681,0.600244,0.469247,0.799745
zeta-quantile_param_1071,0.327428,0.291197,0.061742,0.612113
zeta-quantile_param_1072,0.690216,0.694191,0.458978,0.922426
zeta-quantile_param_1073,0.390257,0.375369,0.208139,0.629808
zeta-quantile_param_1074,0.184230,0.193852,0.036009,0.341239
zeta-quantile_param_1075,0.618569,0.626893,0.389729,0.893864
zeta-quantile_param_1076,0.239625,0.239022,0.109252,0.365595
zeta-quantile_param_1077,0.538924,0.538807,0.334522,0.766608
zeta-quantile_param_1078,0.251372,0.252247,0.103263,0.402685
zeta-quantile_param_1079,0.475386,0.428140,0.213762,0.762541
zeta-quantile_param_1080,0.534133,0.530626,0.412854,0.659434
zeta-quantile_param_1081,0.734776,0.742824,0.546026,0.884466
zeta-quantile_param_1082,0.709811,0.740018,0.469221,0.847912
zeta-quantile_param_1083,0.088312,0.039020,0.011076,0.442904
zeta-quantile_param_1084,0.056961,0.044236,0.009923,0.145029
zeta-quantile_param_1085,0.640619,0.651782,0.453491,0.761326
zeta-quantile_param_1086,0.164646,0.152072,0.056891,0.307833
zeta-quantile_param_1087,0.621130,0.620555,0.353843,0.877556
zeta-quantile_param_1088,0.744760,0.754753,0.592655,0.877096
zeta-quantile_param_1089,0.859016,0.874497,0.613637,0.971982
zeta-quantile_param_1090,0.612752,0.633341,0.395205,0.765170
zeta-quantile_param_1091,0.658975,0.652798,0.550769,0.771027
zeta-quantile_param_1092,0.490715,0.494447,0.385978,0.580640
zeta-quantile_param_1093,0.772170,0.815149,0.575974,0.907928
zeta-quantile_param_1094,0.656059,0.700186,0.388172,0.834192
zeta-quantile_param_1095,0.789717,0.829217,0.500558,0.960033
zeta-quantile_param_1096,0.155946,0.152021,0.074147,0.268362
zeta-quantile_param_1097,0.129009,0.120300,0.024964,0.264605
zeta-quantile_param_1098,0.672230,0.605782,0.422039,0.950835
zeta-quantile_param_1099,0.675336,0.687088,0.489768,0.788107
zeta-quantile_param_1100,0.157186,0.143979,0.057411,0.356650
zeta-quantile_param_1101,0.214738,0.197362,0.092750,0.362171
zeta-quantile_param_1102,0.155558,0.149138,0.079449,0.245313
zeta-quantile_param_1103,0.663862,0.618210,0.462874,0.906894
zeta-quantile_param_1104,0.654332,0.667605,0.448880,0.848348
zeta-quantile_param_1105,0.681623,0.727333,0.323693,0.923306
zeta-quantile_param_1106,0.563842,0.606661,0.037448,0.987738
zeta-quantile_param_1107,0.540288,0.519695,0.391508,0.736011
zeta-quantile_param_1108,0.460057,0.515010,0.056884,0.711844
zeta-quantile_param_1109,0.582118,0.612771,0.308318,0.800436
zeta-quantile_param_1110,0.344597,0.301156,0.191434,0.557862
zeta-quantile_param_1111,0.185349,0.140584,0.016916,0.536767
zeta-quantile_param_1112,0.272340,0.249924,0.145084,0.528237
zeta-quantile_param_1113,0.229655,0.215873,0.103208,0.403270
zeta-quantile_param_1114,0.147082,0.142017,0.065117,0.250105
zeta-quantile_param_1115,0.596525,0.574071,0.392675,0.823673
zeta-quantile_param_1116,0.274915,0.299902,0.017901,0.544151
zeta-quantile_param_1117,0.614079,0.630566,0.371365,0.815211
zeta-quantile_param_1118,0.723307,0.717303,0.580778,0.859983
zeta-quantile_param_1119,0.902048,0.914653,0.775873,0.966933
zeta-quantile_param_1120,0.112487,0.098655,0.054846,0.213427
zeta-quantile_param_1121,0.246124,0.203763,0.032897,0.526282
zeta-quantile_param_1122,0.053506,0.048969,0.009068,0.121249
zeta-quantile_param_1123,0.606523,0.578862,0.467636,0.795495
zeta-quantile_param_1124,0.752511,0.735664,0.576703,0.957879
zeta-quantile_param_1125,0.282426,0.253318,0.091559,0.568349
zeta-quantile_param_1126,0.915356,0.958866,0.584816,0.988999
zeta-quantile_param_1127,0.702037,0.729890,0.353707,0.854161
zeta-quantile_param_1128,0.667012,0.704444,0.143676,0.892014
zeta-quantile_param_1129,0.070608,0.054104,0.016571,0.202118
zeta-quantile_param_1130,0.608944,0.654945,0.294492,0.818902
zeta-quantile_param_1131,0.059441,0.049299,0.008616,0.162323
zeta-quantile_param_1132,0.013381,0.004545,0.000152,0.083809
zeta-quantile_param_1133,0.001571,0.000121,0.000000,0.010019
zeta-quantile_param_1134,0.476151,0.449344,0.290608,0.770680
zeta-quantile_param_1135,0.044106,0.026474,0.002008,0.164359
zeta-quantile_param_1136,0.646086,0.665825,0.387712,0.830436
zeta-quantile_param_1137,0.501170,0.510207,0.291254,0.669834
zeta-quantile_param_1138,0.318723,0.315491,0.206808,0.454509
zeta-quantile_param_1139,0.786663,0.876673,0.297689,0.976589
zeta-quantile_param_1140,0.540140,0.484414,0.367525,0.929416
zeta-quantile_param_1141,0.624647,0.607689,0.378498,0.882611
zeta-quantile_param_1142,0.412188,0.418072,0.053988,0.815237
zeta-quantile_param_1143,0.106960,0.093475,0.009753,0.253626
zeta-quantile_param_1144,0.570960,0.530132,0.228057,0.952930
zeta-quantile_param_1145,0.582218,0.672522,0.029914,0.948288
zeta-quantile_param_1146,0.682694,0.693136,0.314804,0.927617
zeta-quantile_param_1147,0.488008,0.527662,0.081443,0.830880
zeta-quantile_param_1148,0.408693,0.398957,0.278553,0.566722
zeta-quantile_param_1149,0.408637,0.400050,0.019218,0.870506
zeta-quantile_param_1150,0.161796,0.097784,0.000073,0.558642
zeta-quantile_param_1151,0.275090,0.263041,0.004751,0.669566
zeta-quantile_param_1152,0.439405,0.411982,0.194271,0.755129
zeta-quantile_param_1153,0.490900,0.442945,0.017592,0.951407
zeta-quantile_param_1154,0.542850,0.550704,0.188960,0.823648
zeta-quantile_param_1155,0.135421,0.116530,0.040647,0.355630
zeta-quantile_param_1156,0.421825,0.416259,0.207202,0.667671
zeta-quantile_param_1157,0.470845,0.438528,0.182531,0.881100
zeta-quantile_param_1158,0.635884,0.621254,0.284274,0.967911
zeta-quantile_param_1159,0.750200,0.765356,0.439382,0.984851
zeta-quantile_param_1160,0.937296,0.965350,0.710855,0.993328
zeta-quantile_param_1161,0.608765,0.598768,0.449951,0.823350
zeta-quantile_param_1162,0.218734,0.235328,0.008715,0.542082
zeta-quantile_param_1163,0.547737,0.538106,0.323944,0.904153
zeta-quantile_param_1164,0.807986,0.827083,0.523189,0.997569
zeta-quantile_param_1165,0.669524,0.746301,0.046495,0.970116
zeta-quantile_param_1166,0.375900,0.309612,0.018321,0.889010
zeta-quantile_param_1167,0.413044,0.386482,0.044928,0.865494
zeta-quantile_param_1168,0.690168,0.749389,0.091062,0.986738
zeta-quantile_param_1169,0.742954,0.766552,0.278641,0.993674
zeta-quantile_param_1170,0.671392,0.734703,0.253796,0.929324
zeta-quantile_param_1171,0.687267,0.695087,0.258408,0.985315
zeta-quantile_param_1172,0.888092,0.945844,0.636087,0.996511
zeta-quantile_param_1173,0.971857,0.987973,0.877641,0.999705
zeta-quantile_param_1174,0.699120,0.742966,0.272203,0.991910
zeta-quantile_param_1175,0.979747,0.993058,0.875343,0.999877
zeta-quantile_param_1176,0.847367,0.924448,0.418689,0.999897
zeta-quantile_param_1177,0.800976,0.832894,0.485601,0.989700
zeta-quantile_param_1178,0.600481,0.624660,0.205204,0.923777
zeta-quantile_param_1179,0.835097,0.855541,0.632945,0.984826
zeta-quantile_param_1180,0.521346,0.533813,0.305949,0.672716
zeta-quantile_param_1181,0.633016,0.641061,0.428095,0.788100
zeta-quantile_param_1182,0.516256,0.548933,0.165644,0.840402
zeta-quantile_param_1183,0.293552,0.186960,0.052377,0.704146
zeta-quantile_param_1184,0.091028,0.084902,0.001237,0.223688
zeta-quantile_param_1185,0.511101,0.522784,0.363086,0.652998
zeta-quantile_param_1186,0.636040,0.633389,0.345337,0.941724
zeta-quantile_param_1187,0.003257,0.002301,0.000176,0.011216
zeta-quantile_param_1188,0.017207,0.010363,0.001407,0.056215
zeta-quantile_param_1189,0.046104,0.020216,0.000191,0.196391
zeta-quantile_param_1190,0.740576,0.727887,0.443916,0.962514
zeta-quantile_param_1191,0.448124,0.450963,0.352012,0.534430
zeta-quantile_param_1192,0.329488,0.330273,0.172492,0.493621
zeta-quantile_param_1193,0.167245,0.174613,0.053344,0.257882
zeta-quantile_param_1194,0.536365,0.520159,0.386927,0.703263
zeta-quantile_param_1195,0.741993,0.793912,0.452160,0.963161
zeta-quantile_param_1196,0.730657,0.738331,0.493073,0.913395
zeta-quantile_param_1197,0.569068,0.583462,0.367801,0.724440
zeta-quantile_param_1198,0.628849,0.612055,0.404289,0.800330
zeta-quantile_param_1199,0.082706,0.077854,0.022082,0.182565
zeta-quantile_param_1200,0.532361,0.539096,0.353708,0.702147
zeta-quantile_param_1201,0.087848,0.084099,0.021443,0.181486
zeta-quantile_param_1202,0.586076,0.596242,0.372975,0.790282
zeta-quantile_param_1203,0.794050,0.826655,0.490968,0.943220
zeta-quantile_param_1204,0.013482,0.006481,0.000803,0.077472
zeta-quantile_param_1205,0.005817,0.004647,0.000321,0.018720
zeta-quantile_param_1206,0.746767,0.760603,0.483907,0.900586
zeta-quantile_param_1207,0.521285,0.489004,0.169835,0.913300
zeta-quantile_param_1208,0.875529,0.953288,0.359399,0.990915
zeta-quantile_param_1209,0.009248,0.005173,0.000344,0.038529
zeta-quantile_param_1210,0.007526,0.002001,0.000015,0.050874
zeta-quantile_param_1211,0.603207,0.628390,0.242925,0.910648
zeta-quantile_param_1212,0.350143,0.331452,0.039737,0.715683
zeta-quantile_param_1213,0.689055,0.753976,0.290945,0.950291
zeta-quantile_param_1214,0.072052,0.037310,0.002629,0.308980
zeta-quantile_param_1215,0.552972,0.566323,0.216077,0.899774
zeta-quantile_param_1216,0.278625,0.199792,0.006439,0.844852
zeta-quantile_param_1217,0.469480,0.450320,0.310683,0.732977
zeta-quantile_param_1218,0.882192,0.914503,0.532252,0.974578
zeta-quantile_param_1219,0.715231,0.744513,0.382757,0.959050
zeta-quantile_param_1220,0.619437,0.602825,0.287574,0.966991
zeta-quantile_param_1221,0.733341,0.775578,0.359809,0.968331
zeta-quantile_param_1222,0.203046,0.088809,0.009099,0.717844
zeta-quantile_param_1223,0.456523,0.443425,0.312600,0.663928
zeta-quantile_param_1224,0.786830,0.837527,0.336199,0.948934
zeta-quantile_param_1225,0.594427,0.591969,0.117789,0.934063
zeta-quantile_param_1226,0.201097,0.102419,0.021111,0.618528
zeta-quantile_param_1227,0.605175,0.592682,0.373875,0.901421
zeta-quantile_param_1228,0.688968,0.702356,0.370991,0.923063
zeta-quantile_param_1229,0.903886,0.918317,0.745528,0.984309
zeta-quantile_param_1230,0.044485,0.039982,0.004629,0.110620
zeta-quantile_param_1231,0.058412,0.048796,0.007340,0.171094
zeta-quantile_param_1232,0.245567,0.139816,0.007576,0.752521
zeta-quantile_param_1233,0.673858,0.666373,0.290412,0.947014
zeta-quantile_param_1234,0.670031,0.702392,0.194383,0.935470
zeta-quantile_param_1235,0.540443,0.536150,0.223706,0.909818
zeta-quantile_param_1236,0.232637,0.121739,0.020928,0.659750
zeta-quantile_param_1237,0.662761,0.654477,0.419191,0.921389
zeta-quantile_param_1238,0.351639,0.369007,0.124796,0.578832
zeta-quantile_param_1239,0.031057,0.026908,0.003423,0.079172
zeta-quantile_param_1240,0.081982,0.073983,0.014932,0.187722
zeta-quantile_param_1241,0.248580,0.153232,0.016046,0.820532
zeta-quantile_param_1242,0.131869,0.066803,0.001135,0.511019
zeta-quantile_param_1243,0.501136,0.494763,0.258062,0.754165
zeta-quantile_param_1244,0.812725,0.843153,0.428657,0.999841
zeta-quantile_param_1245,0.663080,0.668381,0.350709,0.972299
zeta-quantile_param_1246,0.803302,0.959903,0.201684,0.999449
zeta-quantile_param_1247,0.791515,0.812651,0.530091,0.961457
zeta-quantile_param_1248,0.804108,0.847779,0.451829,0.988223
zeta-quantile_param_1249,0.687164,0.708736,0.207321,0.978567
zeta-quantile_param_1250,0.778205,0.798644,0.477052,0.985761
zeta-quantile_param_1251,0.588156,0.569954,0.252149,0.978439
zeta-quantile_param_1252,0.423433,0.399058,0.206097,0.767022
zeta-quantile_param_1253,0.575827,0.507313,0.202342,0.974015
zeta-quantile_param_1254,0.844926,0.872391,0.568230,0.989007
zeta-quantile_param_1255,0.706856,0.761039,0.277554,0.973074
zeta-quantile_param_1256,0.692061,0.704656,0.350978,0.943101
zeta-quantile_param_1257,0.738132,0.822919,0.212044,0.978960
zeta-quantile_param_1258,0.390323,0.356768,0.001973,0.928615
zeta-quantile_param_1259,0.484580,0.492359,0.238455,0.761285
zeta-quantile_param_1260,0.643175,0.775023,0.010063,0.999787
zeta-quantile_param_1261,0.623953,0.627350,0.200120,0.945751
zeta-quantile_param_1262,0.482023,0.556513,0.026238,0.780028
zeta-quantile_param_1263,0.615626,0.586569,0.248864,0.990625
zeta-quantile_param_1264,0.587265,0.575629,0.193097,0.951634
zeta-quantile_param_1265,0.504683,0.504812,0.226751,0.821138
zeta-quantile_param_1266,0.650463,0.707593,0.206469,0.940494
zeta-quantile_param_1267,0.471692,0.485523,0.153747,0.784869
zeta-quantile_param_1268,0.465091,0.425447,0.183797,0.887395
zeta-quantile_param_1269,0.776309,0.825567,0.255053,0.985632
zeta-quantile_param_1270,0.673778,0.813691,0.119828,0.987772
zeta-quantile_param_1271,0.587147,0.658050,0.017819,0.998315
zeta-quantile_param_1272,0.773004,0.776108,0.307760,0.996199
zeta-quantile_param_1273,0.584653,0.602295,0.134820,0.971463
zeta-quantile_param_1274,0.584351,0.614911,0.065811,0.984890
zeta-quantile_param_1275,0.624906,0.741580,0.154258,0.970769
zeta-quantile_param_1276,0.610012,0.642538,0.174518,0.970768
zeta-quantile_param_1277,0.731909,0.749856,0.363240,0.984137
zeta-quantile_param_1278,0.544645,0.466466,0.208622,0.962674
zeta-quantile_param_1279,0.868015,0.904803,0.494987,0.997425
zeta-quantile_param_1280,0.748308,0.768578,0.446076,0.954039
zeta-quantile_param_1281,0.688087,0.703476,0.229757,0.998440
zeta-quantile_param_1282,0.814440,0.934868,0.229786,0.999987
zeta-quantile_param_1283,0.903109,0.976813,0.393415,0.999699
zeta-quantile_param_1284,0.836019,0.898775,0.336562,0.990173
zeta-quantile_param_1285,0.762850,0.812119,0.250386,0.998553
zeta-quantile_param_1286,0.775587,0.843555,0.323761,0.999144
zeta-quantile_param_1287,0.715152,0.745523,0.186086,0.974392
zeta-quantile_param_1288,0.910032,0.929915,0.718023,0.996458
zeta-quantile_param_1289,0.835162,0.902416,0.404321,0.990006
zeta-quantile_param_1290,0.817009,0.931093,0.246160,0.993993
zeta-quantile_param_1291,0.505424,0.478229,0.380618,0.723529
zeta-quantile_param_1292,0.321961,0.308939,0.187301,0.482388
zeta-quantile_param_1293,0.083751,0.055725,0.011621,0.259211
zeta-quantile_param_1294,0.285240,0.243485,0.137461,0.522352
zeta-quantile_param_1295,0.316629,0.313289,0.104650,0.545564
zeta-quantile_param_1296,0.234217,0.231383,0.078929,0.428499
zeta-quantile_param_1297,0.208564,0.186759,0.061545,0.434816
zeta-quantile_param_1298,0.249498,0.247709,0.021015,0.555933
zeta-quantile_param_1299,0.642717,0.589081,0.419116,0.932538
zeta-quantile_param_1300,0.742802,0.803341,0.406497,0.964165
zeta-quantile_param_1301,0.856528,0.906488,0.449362,0.982315
zeta-quantile_param_1302,0.753114,0.825629,0.315292,0.980119
zeta-quantile_param_1303,0.643038,0.604860,0.253997,0.936800
zeta-quantile_param_1304,0.607603,0.588170,0.056634,0.995379
zeta-quantile_param_1305,0.322489,0.283413,0.102860,0.693041
zeta-quantile_param_1306,0.594787,0.585988,0.428814,0.788033
zeta-quantile_param_1307,0.398474,0.404750,0.183044,0.560656
zeta-quantile_param_1308,0.807582,0.804032,0.582115,0.960398
zeta-quantile_param_1309,0.418738,0.396580,0.202096,0.671084
zeta-quantile_param_1310,0.266289,0.293269,0.007987,0.548433
zeta-quantile_param_1311,0.239252,0.209981,0.079030,0.572212
zeta-quantile_param_1312,0.725640,0.731276,0.497578,0.910294
zeta-quantile_param_1313,0.881688,0.893703,0.619585,0.989795
zeta-quantile_param_1314,0.225566,0.158700,0.051155,0.602272
zeta-quantile_param_1315,0.482403,0.565243,0.051778,0.806867
zeta-quantile_param_1316,0.777453,0.807003,0.540440,0.948402
zeta-quantile_param_1317,0.665261,0.719954,0.289405,0.818207
zeta-quantile_param_1318,0.055944,0.052871,0.003348,0.140476
zeta-quantile_param_1319,0.026841,0.019441,0.000289,0.102885
zeta-quantile_param_1320,0.292882,0.189464,0.011766,0.759770
zeta-quantile_param_1321,0.569500,0.536834,0.370355,0.906016
zeta-quantile_param_1322,0.691856,0.747324,0.296618,0.883147
zeta-quantile_param_1323,0.672489,0.716635,0.383455,0.880795
zeta-quantile_param_1324,0.449020,0.493052,0.170933,0.727265
zeta-quantile_param_1325,0.117787,0.110412,0.065306,0.201112
zeta-quantile_param_1326,0.345173,0.209313,0.069032,0.825804
zeta-quantile_param_1327,0.242467,0.262736,0.039897,0.512482
zeta-quantile_param_1328,0.742304,0.759754,0.557407,0.841408
zeta-quantile_param_1329,0.353863,0.339925,0.168930,0.598035
zeta-quantile_param_1330,0.469384,0.465836,0.289899,0.677404
zeta-quantile_param_1331,0.607498,0.591742,0.491719,0.748182
zeta-quantile_param_1332,0.446440,0.433708,0.346864,0.592954
zeta-quantile_param_1333,0.546555,0.481501,0.278572,0.889117
zeta-quantile_param_1334,0.120177,0.090797,0.021407,0.367896
zeta-quantile_param_1335,0.013258,0.011973,0.000244,0.039478
zeta-quantile_param_1336,0.543370,0.510744,0.378615,0.792672
zeta-quantile_param_1337,0.516830,0.526454,0.308017,0.701443
zeta-quantile_param_1338,0.050874,0.016256,0.001777,0.351165
zeta-quantile_param_1339,0.543408,0.527825,0.290256,0.858595
zeta-quantile_param_1340,0.121059,0.052844,0.002862,0.458138
zeta-quantile_param_1341,0.363003,0.333944,0.230302,0.594474
zeta-quantile_param_1342,0.508625,0.515487,0.262527,0.754136
zeta-quantile_param_1343,0.128919,0.068946,0.010325,0.702382
zeta-quantile_param_1344,0.511506,0.412611,0.093131,0.981261
zeta-quantile_param_1345,0.256788,0.324168,0.015718,0.534394
zeta-quantile_param_1346,0.307459,0.190280,0.007637,0.880891
zeta-quantile_param_1347,0.438267,0.441388,0.293824,0.578496
zeta-quantile_param_1348,0.097755,0.089457,0.000168,0.266398
zeta-quantile_param_1349,0.408017,0.417218,0.078747,0.655597
zeta-quantile_param_1350,0.134549,0.131704,0.061501,0.235028
zeta-quantile_param_1351,0.471857,0.486688,0.275273,0.663537
zeta-quantile_param_1352,0.447736,0.443541,0.237717,0.741460
zeta-quantile_param_1353,0.512960,0.479508,0.222368,0.879457
zeta-quantile_param_1354,0.403030,0.400876,0.229798,0.607316
zeta-quantile_param_1355,0.640708,0.653725,0.223504,0.949718
zeta-quantile_param_1356,0.836484,0.858804,0.581953,0.981040
zeta-quantile_param_1357,0.384877,0.362961,0.208937,0.660755
zeta-quantile_param_1358,0.718689,0.755889,0.265200,0.988493
zeta-quantile_param_1359,0.436772,0.421988,0.209508,0.699313
zeta-quantile_param_1360,0.085513,0.042523,0.002250,0.457237
zeta-quantile_param_1361,0.356177,0.338750,0.178951,0.640633
zeta-quantile_param_1362,0.436232,0.442678,0.227016,0.743147
zeta-quantile_param_1363,0.509132,0.476649,0.199496,0.903498
zeta-quantile_param_1364,0.330033,0.310271,0.201135,0.581871
zeta-quantile_param_1365,0.404186,0.362350,0.212549,0.818216
zeta-quantile_param_1366,0.901893,0.932178,0.616366,0.998851
zeta-quantile_param_1367,0.380903,0.375858,0.264236,0.529185
zeta-quantile_param_1368,0.496197,0.504078,0.168780,0.728497
zeta-quantile_param_1369,0.450878,0.446723,0.346888,0.574452
zeta-quantile_param_1370,0.558416,0.566731,0.390609,0.718384
zeta-quantile_param_1371,0.623925,0.596778,0.456674,0.853346
zeta-quantile_param_1372,0.795234,0.798545,0.593015,0.952891
zeta-quantile_param_1373,0.789316,0.810028,0.599438,0.943861
zeta-quantile_param_1374,0.681686,0.727874,0.339671,0.949774
zeta-quantile_param_1375,0.500748,0.504947,0.085404,0.841323
zeta-quantile_param_1376,0.633816,0.619964,0.340065,0.928880
zeta-quantile_param_1377,0.808199,0.887080,0.369577,0.991312
zeta-quantile_param_1378,0.624128,0.598534,0.284723,0.950370
zeta-quantile_param_1379,0.083844,0.076398,0.025126,0.164999
zeta-quantile_param_1380,0.201328,0.116671,0.047530,0.496236
zeta-quantile_param_1381,0.837051,0.858044,0.680598,0.932568
zeta-quantile_param_1382,0.610410,0.586223,0.418103,0.849440
zeta-quantile_param_1383,0.938039,0.952107,0.822361,0.986409
zeta-quantile_param_1384,0.906593,0.963602,0.619876,0.999997
zeta-quantile_param_1385,0.980600,0.994360,0.895155,0.999946
zeta-quantile_param_1386,0.970964,0.985617,0.833194,0.998052
zeta-quantile_param_1387,0.062680,0.050533,0.014454,0.158969
zeta-quantile_param_1388,0.028499,0.023659,0.005728,0.079198
zeta-quantile_param_1389,0.051851,0.033707,0.003831,0.170876
zeta-quantile_param_1390,0.732373,0.745142,0.569454,0.846912
zeta-quantile_param_1391,0.853317,0.909554,0.602276,0.958269
zeta-quantile_param_1392,0.901982,0.936875,0.662663,0.985851
zeta-quantile_param_1393,0.742890,0.746055,0.404807,0.957185
zeta-quantile_param_1394,0.222867,0.182175,0.006213,0.614305
zeta-quantile_param_1395,0.601423,0.613095,0.044071,0.935167
zeta-quantile_param_1396,0.066314,0.058497,0.012289,0.158876
zeta-quantile_param_1397,0.125637,0.067096,0.002855,0.653245
zeta-quantile_param_1398,0.046543,0.032026,0.005286,0.188465
zeta-quantile_param_1399,0.764056,0.881761,0.340956,0.999903
zeta-quantile_param_1400,0.492398,0.522700,0.251084,0.732803
zeta-quantile_param_1401,0.639230,0.681751,0.416799,0.817976
zeta-quantile_param_1402,0.417764,0.421548,0.174906,0.686753
zeta-quantile_param_1403,0.746404,0.829114,0.341946,0.997000
zeta-quantile_param_1404,0.600256,0.592650,0.424238,0.844887
zeta-quantile_param_1405,0.941464,0.949185,0.820246,0.987113
zeta-quantile_param_1406,0.861320,0.884191,0.601860,0.967842
zeta-quantile_param_1407,0.607233,0.606636,0.355539,0.891581
zeta-quantile_param_1408,0.499924,0.500949,0.256686,0.733630
zeta-quantile_param_1409,0.186207,0.183555,0.062699,0.345501
zeta-quantile_param_1410,0.636872,0.683921,0.335898,0.897580
zeta-quantile_param_1411,0.560179,0.554584,0.410498,0.779486
zeta-quantile_param_1412,0.829446,0.842199,0.671509,0.937575
zeta-quantile_param_1413,0.454394,0.475713,0.173685,0.675699
zeta-quantile_param_1414,0.389602,0.396614,0.048012,0.744123
zeta-quantile_param_1415,0.421165,0.411326,0.115625,0.759549
zeta-quantile_param_1416,0.574803,0.589209,0.387915,0.744079
zeta-quantile_param_1417,0.922733,0.938202,0.818617,0.974513
zeta-quantile_param_1418,0.547255,0.575278,0.280679,0.840548
zeta-quantile_param_1419,0.524920,0.475217,0.341883,0.853976
zeta-quantile_param_1420,0.452434,0.439511,0.364669,0.563535
zeta-quantile_param_1421,0.865222,0.891719,0.700202,0.956925
zeta-quantile_param_1422,0.643114,0.628076,0.466621,0.920247
zeta-quantile_param_1423,0.435821,0.465345,0.175328,0.598800
zeta-quantile_param_1424,0.524824,0.464617,0.380552,0.828943
zeta-quantile_param_1425,0.049098,0.043508,0.014740,0.112942
zeta-quantile_param_1426,0.776670,0.772922,0.649888,0.885041
zeta-quantile_param_1427,0.102393,0.095338,0.039885,0.172687
zeta-quantile_param_1428,0.550823,0.556545,0.412515,0.685426
zeta-quantile_param_1429,0.830328,0.840731,0.713566,0.915595
zeta-quantile_param_1430,0.820789,0.822233,0.680966,0.932874
zeta-quantile_param_1431,0.566017,0.561910,0.476065,0.660309
zeta-quantile_param_1432,0.077361,0.065885,0.019467,0.191979
zeta-quantile_param_1433,0.680217,0.700942,0.456235,0.848619
zeta-quantile_param_1434,0.067285,0.028272,0.006339,0.257848
zeta-quantile_param_1435,0.589039,0.603121,0.356398,0.794080
zeta-quantile_param_1436,0.254351,0.168803,0.064995,0.754333
zeta-quantile_param_1437,0.716559,0.744971,0.487267,0.866752
zeta-quantile_param_1438,0.599284,0.661407,0.090391,0.872259
zeta-quantile_param_1439,0.807120,0.824293,0.635730,0.924863
zeta-quantile_param_1440,0.899930,0.893128,0.778936,0.996773
zeta-quantile_param_1441,0.811200,0.828254,0.608199,0.962722
zeta-quantile_param_1442,0.679023,0.676013,0.541265,0.849899
zeta-quantile_param_1443,0.476993,0.475303,0.291371,0.697581
zeta-quantile_param_1444,0.554150,0.520421,0.382126,0.935336
zeta-quantile_param_1445,0.667217,0.667359,0.456616,0.859045
zeta-quantile_param_1446,0.604906,0.597364,0.332211,0.837557
zeta-quantile_param_1447,0.755533,0.769779,0.567613,0.892103
zeta-quantile_param_1448,0.823269,0.819914,0.725827,0.914690
zeta-quantile_param_1449,0.392661,0.370679,0.128340,0.788167
zeta-quantile_param_1450,0.600532,0.601693,0.409646,0.797738
zeta-quantile_param_1451,0.443136,0.487565,0.126572,0.796947
zeta-quantile_param_1452,0.688560,0.754794,0.370501,0.893728
zeta-quantile_param_1453,0.186552,0.185162,0.093466,0.325171
zeta-quantile_param_1454,0.111386,0.080508,0.040146,0.289826
zeta-quantile_param_1455,0.068032,0.072537,0.008966,0.142235
zeta-quantile_param_1456,0.079171,0.066681,0.035074,0.159644
zeta-quantile_param_1457,0.836780,0.854452,0.603264,0.968913
zeta-quantile_param_1458,0.636333,0.648870,0.345317,0.897284
zeta-quantile_param_1459,0.788431,0.834958,0.360832,0.995782
zeta-quantile_param_1460,0.977642,0.983010,0.927380,0.995913
zeta-quantile_param_1461,0.605980,0.597439,0.339522,0.868942
zeta-quantile_param_1462,0.602239,0.663955,0.071853,0.921516
zeta-quantile_param_1463,0.615716,0.625003,0.428699,0.767273
zeta-quantile_param_1464,0.518666,0.517091,0.393061,0.676496
zeta-quantile_param_1465,0.064430,0.061732,0.019909,0.130821
zeta-quantile_param_1466,0.510706,0.474921,0.359981,0.869862
zeta-quantile_param_1467,0.630967,0.626496,0.457949,0.818021
